,SURCHARGE,MATERIAL_NBR,PERIOD,COMMERCIAL_SALES_TERRITORY_CODE,SALES_TCFXACT,NET_QTY,COMMERCIAL_TEAM,COMMERCIAL_SUBREGION_DESC,COMPANY_CODE,COMMERCIAL_DISTRICT_DESCRIPTION,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_COUNTRY_NAME,COMMERCIAL_AREA_CODE,COMMERCIAL_DISTRICT,GROSS_SALES,REGION_CODE,REGION_DESCRIPTION,CROP,COMMERCIAL_TEAM_DESCRIPTION,BASE_SALES,DISCOUNT,NET_SALES
1947,2100.3623750087822,10790577.0,2021,205.0,-5051.876116989474,526.9543345804174,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18183.441319428162,4,SAM,LETTUCE,BRAZIL,16083.07894441938,3198.8054212016154,14984.635898226546
1948,2245.4418356639994,10790577.0,2020,205.0,26320.61263854401,782.9640103832843,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,21175.933072719945,4,SAM,LETTUCE,BRAZIL,18930.491237055947,2462.7189862232485,18713.214086496697
1949,1903.4878240996359,10790577.0,2021,205.0,46147.52768007184,130.6490568396387,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13071.502055125038,4,SAM,LETTUCE,BRAZIL,11168.014231025401,1848.2466973324688,11223.25535779257
1950,3125.6721910457854,10790577.0,2021,205.0,32564.47665130463,191.8219049274994,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23127.36411296585,4,SAM,LETTUCE,BRAZIL,20001.691921920064,1801.0136217324218,21326.35049123343
1951,2371.9334906392373,10790577.0,2020,205.0,5904.72654109561,1233.252164046004,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20700.930272865353,4,SAM,LETTUCE,BRAZIL,18328.996782226117,2919.2596180614646,17781.67065480389
1952,4141.931005934033,10790577.0,2022,205.0,46110.61863563843,1517.870365326409,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33129.43274433501,4,SAM,LETTUCE,BRAZIL,28987.501738400977,5810.45543735779,27318.97730697722
1953,3813.5238235739216,10790577.0,2020,205.0,3707.134592435748,517.0296363875199,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26106.97265066117,4,SAM,LETTUCE,BRAZIL,22293.44882708725,3771.5158407224567,22335.456809938714
1954,3514.6080541997676,10790577.0,2022,205.0,-24100.03314663431,1668.577394807514,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24926.65268004197,4,SAM,LETTUCE,BRAZIL,21412.0446258422,3015.4381931835455,21911.214486858426
1955,2050.900047509879,10790577.0,2020,205.0,-2570.559633362045,712.7013307330403,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25285.947185044395,4,SAM,LETTUCE,BRAZIL,23235.047137534515,3855.8568278021835,21430.09035724221
1956,4430.989605264771,10790577.0,2020,205.0,797.0762202089209,1193.222194430453,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29590.46748979219,4,SAM,LETTUCE,BRAZIL,25159.47788452742,5734.411835193451,23856.05565459874
1957,2042.638226757485,10790577.0,2021,205.0,18655.67096693757,1286.162752114851,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22404.256221066702,4,SAM,LETTUCE,BRAZIL,20361.617994309217,3260.2566286189644,19143.999592447737
1958,4356.778153051018,10790577.0,2021,205.0,59705.32222986127,922.4122168253418,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31679.160833422524,4,SAM,LETTUCE,BRAZIL,27322.382680371506,5401.5188511130455,26277.641982309477
1959,4976.2517850752065,10790577.0,2020,205.0,4780.719445944226,650.4000219104453,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28989.05132489997,4,SAM,LETTUCE,BRAZIL,24012.799539824766,5602.882637949598,23386.168686950372
1960,2530.244299381324,10903169.0,2020,12.0,4027.752313221161,194.8568399505548,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,20840.07595894158,2,NAM,LETTUCE,MX&CACAR,18309.831659560256,2586.816739805805,18253.259219135776
1961,4146.498142008338,10790577.0,2021,205.0,44371.59649561949,125.0377666377314,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25103.551119429623,4,SAM,LETTUCE,BRAZIL,20957.052977421285,4332.4412994315,20771.109819998124
1962,4332.11600225971,10790577.0,2021,205.0,54203.46610865103,349.4605185975905,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28953.693213163904,4,SAM,LETTUCE,BRAZIL,24621.577210904194,4653.17258872464,24300.520624439265
1963,3975.1744383083633,10790577.0,2020,205.0,22911.98762259917,125.2884567349648,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29258.84729672279,4,SAM,LETTUCE,BRAZIL,25283.672858414426,2962.349418125953,26296.497878596838
1964,2065.2843030769413,10790577.0,2022,205.0,-25148.33590318421,300.5342962838561,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28868.86348197361,4,SAM,LETTUCE,BRAZIL,26803.57917889667,3067.3059291563914,25801.55755281722
1965,1917.4025353062325,10790577.0,2021,205.0,6942.744209853967,299.2892917468643,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15550.952436690768,4,SAM,LETTUCE,BRAZIL,13633.549901384536,873.8373320802817,14677.115104610486
1966,3823.049878659538,10790577.0,2020,205.0,46323.79946266307,202.3786061768272,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28959.49989685968,4,SAM,LETTUCE,BRAZIL,25136.450018200143,4080.8902316711,24878.609665188582
1967,2034.6616585186027,10790577.0,2020,205.0,4833.705755977426,241.516651473158,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17829.585605409346,4,SAM,LETTUCE,BRAZIL,15794.923946890744,2609.2811579563195,15220.304447453025
1968,2766.0246074682163,10790577.0,2022,205.0,57295.97126360138,1549.50260908575,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23322.000064982254,4,SAM,LETTUCE,BRAZIL,20555.97545751404,2841.4698524990645,20480.53021248319
1969,4701.348835498841,10790577.0,2020,205.0,28628.38090405991,483.8214601637139,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28398.309976527267,4,SAM,LETTUCE,BRAZIL,23696.961141028427,4446.812940745485,23951.49703578178
1970,2868.388013034459,10790577.0,2020,205.0,8133.51718174819,827.7533751146846,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22870.552298193583,4,SAM,LETTUCE,BRAZIL,20002.164285159124,3811.125662846224,19059.426635347358
1971,2743.1762356273753,10790577.0,2021,205.0,402.7568483706373,521.2144056331003,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26727.696578430652,4,SAM,LETTUCE,BRAZIL,23984.520342803276,4209.97583117777,22517.720747252883
1972,2266.1499785748033,10790577.0,2021,205.0,-17326.8234214621,1421.002396888919,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18900.551175651166,4,SAM,LETTUCE,BRAZIL,16634.401197076364,2736.500230144853,16164.050945506313
1973,3169.79151994975,10790577.0,2020,205.0,-21718.20244685461,267.3277979723613,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24457.27838913342,4,SAM,LETTUCE,BRAZIL,21287.486869183667,4053.4097747431074,20403.86861439031
1974,2715.6885979814,10790577.0,2021,205.0,33790.8978570372,687.7442095153672,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17634.643326756246,4,SAM,LETTUCE,BRAZIL,14918.954728774845,2540.8062118299367,15093.83711492631
1975,1714.5133215654675,10790577.0,2021,205.0,30059.7801639809,474.3944755293548,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13805.065333223421,4,SAM,LETTUCE,BRAZIL,12090.552011657954,1776.6721432621623,12028.39318996126
1976,3855.626730883616,10790577.0,2021,8.0,55094.02488381813,174.3470507019579,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,26168.49225438315,2,NAM,LETTUCE,MX&CACAR,22312.865523499535,4013.5488878675724,22154.943366515578
1977,1970.8876796188815,10790577.0,2022,205.0,19447.60137593032,1187.544780259057,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17499.528905549763,4,SAM,LETTUCE,BRAZIL,15528.641225930884,3506.476751355357,13993.052154194407
1978,5030.271427227611,10790577.0,2021,205.0,-27435.13553165604,798.634385245819,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33190.46952089912,4,SAM,LETTUCE,BRAZIL,28160.198093671508,2344.397247729435,30846.072273169684
1979,2313.98713247944,10790577.0,2022,205.0,65213.23159178218,89.92243187562366,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15336.932077295953,4,SAM,LETTUCE,BRAZIL,13022.944944816512,1395.1579981402067,13941.774079155746
1980,3974.4984608095906,12759338.0,2022,31.0,-21531.01501247463,1170.286958930262,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,29535.753096591252,2,NAM,LETTUCE,US&CA,25561.25463578166,5506.9841657842935,24028.76893080696
1981,5311.839627656257,12759338.0,2021,31.0,57919.49063003143,158.7740024918334,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,31749.196701154495,2,NAM,LETTUCE,US&CA,26437.35707349824,5220.700207669139,26528.496493485356
1982,2681.2411592881585,10783388.0,2021,31.0,28792.8024705538,1329.732198377932,CT13,NAM WEST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,21373.7625290976,2,NAM,LETTUCE,US&CA,18692.52136980944,3562.6114349362288,17811.15109416137
1983,2109.5703179489196,10759497.0,2021,31.0,30237.56749036557,1509.384618102297,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,17873.107331700627,2,NAM,LETTUCE,US&CA,15763.537013751707,2811.6550445447742,15061.452287155853
1984,1633.5178006303524,10783388.0,2020,31.0,37838.01450631025,10.69971734866795,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,12165.540162387235,2,NAM,LETTUCE,US&CA,10532.022361756883,1792.3787753019562,10373.161387085278
1985,1781.0712519764693,10783388.0,2020,31.0,6888.705676715588,1076.47424685933,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,19218.33252764419,2,NAM,LETTUCE,US&CA,17437.261275667723,2139.5824078300748,17078.750119814114
1986,1966.8595862512293,12759338.0,2021,45.0,42630.03693165698,5.94197010991229,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,13383.422299652873,2,NAM,LETTUCE,US&CA,11416.562713401643,2081.4888209626088,11301.933478690265
1987,2550.548679674866,12759338.0,2022,30.0,54884.20432651127,2519.962536066851,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,19286.777084490524,2,NAM,LETTUCE,US&CA,16736.228404815658,3395.9490540219485,15890.828030468576
1988,2555.6489847462094,11980048.0,2021,31.0,11439.3308725258,2309.510101697283,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,17684.205737641503,2,NAM,LETTUCE,US&CA,15128.556752895292,2259.417947696659,15424.787789944843
1989,4816.955855855421,11670509.0,2021,45.0,58240.38919470227,1953.972128263735,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,31255.02136861402,2,NAM,LETTUCE,US&CA,26438.0655127586,6900.640517864181,24354.38085074984
1990,3556.2949629919403,30053936.0,2021,205.0,-893.0401563027972,1256.76915385341,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28194.35419585577,4,SAM,LETTUCE,BRAZIL,24638.05923286383,4280.104282130477,23914.249913725293
1991,1928.7445192373345,10835344.0,2021,205.0,8178.019224050145,214.6659162903477,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17194.021022528246,4,SAM,LETTUCE,BRAZIL,15265.276503290912,2646.6903638898543,14547.330658638391
1992,2885.183620330351,10835344.0,2022,205.0,18277.99476366515,302.1814534555567,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,16967.383290146212,4,SAM,LETTUCE,BRAZIL,14082.199669815862,2508.99249460983,14458.390795536383
1993,2043.7616153125653,10775527.0,2021,205.0,-22958.65929581062,132.1319852692993,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13407.281595873428,4,SAM,LETTUCE,BRAZIL,11363.519980560863,2474.7842529828126,10932.497342890616
1994,4532.296208210655,10840149.0,2020,205.0,10109.21578733938,1072.239993641312,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31555.35925192282,4,SAM,LETTUCE,BRAZIL,27023.063043712165,4793.584160436634,26761.775091486183
1995,2737.3173197690526,30053936.0,2021,205.0,43721.12637280067,1004.788902140842,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26613.915163328766,4,SAM,LETTUCE,BRAZIL,23876.597843559714,4062.9735758848965,22550.94158744387
1996,3863.6884178448404,10835344.0,2022,205.0,23241.34202836726,223.1647961703559,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29459.30226212827,4,SAM,LETTUCE,BRAZIL,25595.613844283427,3693.2972687121714,25766.004993416096
1997,1757.2295718043765,10835344.0,2022,214.0,-3695.861569900902,672.2594365646237,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,21155.53112126659,4,SAM,LETTUCE,LAS,19398.301549462216,3400.3546603180116,17755.17646094858
1998,2301.207276133051,10835344.0,2022,214.0,-5240.822081917962,329.744943987438,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,16260.251181229447,4,SAM,LETTUCE,LAS,13959.043905096396,2604.9900171502586,13655.261164079187
1999,3271.468390142616,10835344.0,2020,205.0,11453.65967059656,682.6369413548476,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22872.513927121814,4,SAM,LETTUCE,BRAZIL,19601.0455369792,3924.3698415525823,18948.14408556923
2000,4150.342954907575,10775527.0,2020,205.0,-6539.541921842796,781.6294174400671,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31422.758858264024,4,SAM,LETTUCE,BRAZIL,27272.415903356447,5334.159061661697,26088.599796602328
2001,2008.6609916177422,10835344.0,2022,205.0,51900.70833513052,375.7998031409568,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23654.007753876205,4,SAM,LETTUCE,BRAZIL,21645.346762258465,4460.606119046162,19193.401634830043
2002,2188.840853603656,10835344.0,2021,214.0,25289.73645754573,1046.449151883399,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,25579.372721000585,4,SAM,LETTUCE,LAS,23390.53186739693,4742.572403433605,20836.80031756698
2003,1145.7606191215625,10840149.0,2020,205.0,-21450.04357224674,1181.814557600268,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,11965.18534015096,4,SAM,LETTUCE,BRAZIL,10819.424721029398,1647.9933236832514,10317.192016467709
2004,2802.6591318444093,10840149.0,2020,205.0,24150.11095144672,401.0727860154369,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27848.90884549185,4,SAM,LETTUCE,BRAZIL,25046.24971364744,3941.835261407805,23907.073584084043
2005,3337.881824221918,10840149.0,2021,205.0,-17037.01629225774,801.6858428489504,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23442.968591656256,4,SAM,LETTUCE,BRAZIL,20105.08676743434,4315.828532813598,19127.14005884266
2006,2898.1642988435956,30053936.0,2021,205.0,42014.93476545869,1610.37156645896,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15833.665839593037,4,SAM,LETTUCE,BRAZIL,12935.501540749441,2078.142070071496,13755.52376952154
2007,3635.371463150504,10840149.0,2021,205.0,13191.76440097033,774.638537723811,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29131.3050220432,4,SAM,LETTUCE,BRAZIL,25495.9335588927,3433.7475564406154,25697.557465602586
2008,2026.0688356852618,10840149.0,2022,205.0,28830.57401719299,370.9722020434875,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20226.534446058446,4,SAM,LETTUCE,BRAZIL,18200.465610373183,4364.054399786429,15862.480046272016
2009,2331.496181333203,10840149.0,2022,205.0,9902.669585271517,90.45335331678723,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29356.19523020029,4,SAM,LETTUCE,BRAZIL,27024.699048867085,5688.175051982949,23668.02017821734
2010,3399.0953930811716,10840149.0,2022,205.0,-24775.04607293918,659.2260965552036,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23663.892373120787,4,SAM,LETTUCE,BRAZIL,20264.796980039617,4134.403925722111,19529.488447398675
2011,2831.9781150849726,10835344.0,2022,205.0,6734.516379431785,2161.665617674807,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22193.733530327096,4,SAM,LETTUCE,BRAZIL,19361.75541524212,2475.9415698695875,19717.791960457507
2012,1912.8614646954534,30053936.0,2022,205.0,-16311.85562126153,822.9946298757233,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,19751.950974718897,4,SAM,LETTUCE,BRAZIL,17839.089510023445,3243.6278465568653,16508.323128162032
2013,3489.453941127036,30053936.0,2021,205.0,478.128349022234,1169.702040674396,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26541.660055003573,4,SAM,LETTUCE,BRAZIL,23052.206113876535,3759.921053813487,22781.739001190086
2014,3190.3553413721665,10835344.0,2020,214.0,4337.063945879558,437.7853512261256,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,23357.41317268429,4,SAM,LETTUCE,LAS,20167.057831312122,1140.2854422605778,22217.127730423712
2015,2993.434519615018,30053936.0,2021,205.0,28913.84286284454,1592.205395412251,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25264.71712145929,4,SAM,LETTUCE,BRAZIL,22271.282601844272,3932.7393238762825,21331.977797583007
2016,2937.748056850015,30053936.0,2021,205.0,44986.36535185721,551.7311643350229,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27202.113489387746,4,SAM,LETTUCE,BRAZIL,24264.365432537732,4368.119997188393,22833.99349219935
2017,3149.76368987026,10840149.0,2021,205.0,-15585.68780534182,720.1598941524852,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22996.136590882725,4,SAM,LETTUCE,BRAZIL,19846.372901012466,2756.2292422722735,20239.90734861045
2018,1822.4025845970175,10840149.0,2020,205.0,11039.85247654242,550.0377299167585,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13855.891063596995,4,SAM,LETTUCE,BRAZIL,12033.488478999978,2593.7808826795795,11262.110180917416
2019,2050.274439903444,10835344.0,2020,205.0,-7917.223542887328,735.5948867109315,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18469.782437877446,4,SAM,LETTUCE,BRAZIL,16419.507997974,3434.2670577070617,15035.515380170384
2020,3350.8953637507293,10835344.0,2021,205.0,38813.95449202005,1046.767993116992,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,32610.127538393255,4,SAM,LETTUCE,BRAZIL,29259.232174642526,6986.494360049353,25623.6331783439
2021,3563.199748305134,10840149.0,2020,205.0,17460.94594852986,923.6516888412139,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30613.9046763289,4,SAM,LETTUCE,BRAZIL,27050.704928023766,5858.751507430268,24755.153168898632
2022,4629.773061364169,10835344.0,2020,214.0,11510.43256711483,1516.563788733297,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,34600.225570342154,4,SAM,LETTUCE,LAS,29970.452508977985,4605.088988599149,29995.136581743005
2023,2489.2363187849087,10840149.0,2020,205.0,8458.01753530278,170.207424587108,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18981.551141412183,4,SAM,LETTUCE,BRAZIL,16492.314822627275,3695.498558720402,15286.05258269178
2024,3135.344971603476,10835344.0,2022,205.0,16407.67451226036,566.800588157026,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26372.16892940315,4,SAM,LETTUCE,BRAZIL,23236.823957799672,2693.802708887669,23678.36622051548
2025,2581.8983131456494,10835344.0,2022,205.0,-20113.31165822124,1683.685435159542,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23117.25155540176,4,SAM,LETTUCE,BRAZIL,20535.35324225611,3668.4007893308885,19448.85076607087
2026,1898.4554694496558,30053936.0,2022,205.0,46983.56567261071,611.7380775229731,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22284.84587146865,4,SAM,LETTUCE,BRAZIL,20386.390402018995,2560.265961425905,19724.579910042743
2027,4760.473117655746,10835344.0,2021,205.0,14918.61916732906,515.4691006291217,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33831.442533814756,4,SAM,LETTUCE,BRAZIL,29070.969416159012,3913.2606567873995,29918.181877027357
2028,1418.718103108066,10835344.0,2022,205.0,-23152.39380417144,852.366020630054,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,12444.336601504325,4,SAM,LETTUCE,BRAZIL,11025.61849839626,1369.7066663381922,11074.629935166133
2029,3021.7198161922133,10835344.0,2022,214.0,-12844.565791761,73.07767196239337,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,26070.478939297405,4,SAM,LETTUCE,LAS,23048.759123105192,4195.032108303663,21875.446830993744
2030,1800.8904812315552,10835344.0,2022,205.0,48816.15925976195,1678.307735650688,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,12507.6425511758,4,SAM,LETTUCE,BRAZIL,10706.752069944245,1258.3280611494695,11249.31449002633
2031,4243.885849088965,10775527.0,2020,205.0,50855.91811413258,1515.215527959026,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31388.9768392382,4,SAM,LETTUCE,BRAZIL,27145.090990149234,5779.464519934168,25609.51231930403
2032,3850.617013873882,30053936.0,2021,205.0,29345.24196132638,1256.933950710821,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30961.254608781903,4,SAM,LETTUCE,BRAZIL,27110.63759490802,3375.3113091159003,27585.943299666003
2033,1933.4145270431948,10775527.0,2022,205.0,-70.8982616894209,514.8159660374278,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13965.014846939848,4,SAM,LETTUCE,BRAZIL,12031.600319896654,1557.5092696924528,12407.505577247395
2034,3168.630679759137,10835344.0,2022,205.0,50727.01335970731,63.96227778463333,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29472.44856551558,4,SAM,LETTUCE,BRAZIL,26303.81788575644,6705.757595590037,22766.69096992554
2035,3820.141691107697,10835344.0,2022,214.0,3949.182752434208,2335.782086352295,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,30334.62122916978,4,SAM,LETTUCE,LAS,26514.479538062085,3106.624137648477,27227.997091521305
2036,2953.8415932816433,10835344.0,2022,205.0,-14663.32902449858,1557.854568339825,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18612.193588277205,4,SAM,LETTUCE,BRAZIL,15658.351994995563,4193.545952481835,14418.647635795369
2037,4250.4886555355115,10840149.0,2021,205.0,56560.83475375163,1820.525227140063,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26148.885487855336,4,SAM,LETTUCE,BRAZIL,21898.396832319824,3566.8449484021517,22582.040539453184
2038,3278.4303257789343,10840149.0,2022,205.0,592.2202417579356,1602.317556887862,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,32195.746772060804,4,SAM,LETTUCE,BRAZIL,28917.31644628187,4906.904144227973,27288.84262783283
2039,1913.2732293484794,10840149.0,2020,205.0,14138.0216211636,1357.592860182698,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18161.141547765652,4,SAM,LETTUCE,BRAZIL,16247.868318417171,2852.820531722976,15308.321016042675
2040,1868.1614254540675,10835344.0,2022,205.0,17328.70512182462,336.3380294291109,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15351.755346964053,4,SAM,LETTUCE,BRAZIL,13483.593921509986,2866.7446253074245,12485.010721656628
2041,1889.8735097215974,30053936.0,2022,205.0,45712.46117170315,293.7505967717892,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15774.636346573414,4,SAM,LETTUCE,BRAZIL,13884.762836851816,2391.3580219958167,13383.278324577597
2042,3011.6591272447954,10835344.0,2021,205.0,-24819.6923493488,1302.798516262893,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23617.69634916371,4,SAM,LETTUCE,BRAZIL,20606.037221918916,3789.500409983409,19828.195939180303
2043,3548.486884093915,10835344.0,2021,214.0,-1629.403399928262,529.7833578244727,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,24280.68895282522,4,SAM,LETTUCE,LAS,20732.202068731305,4375.239706385286,19905.449246439937
2044,1767.9162445489276,10835344.0,2022,205.0,34878.41664554779,722.6200227266747,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17251.086492021204,4,SAM,LETTUCE,BRAZIL,15483.170247472277,3723.7428414512538,13527.34365056995
2045,4290.082874578738,10840149.0,2020,205.0,-4392.624001128268,75.51840359261803,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30899.025563716365,4,SAM,LETTUCE,BRAZIL,26608.942689137628,3663.699467752004,27235.32609596436
