,COMMERCIAL_TEAM,COMMERCIAL_COUNTRY_NAME,PERIOD,Commercial_SUBREGION_DESC,COMMERCIAL_DISTRICT_DESCRIPTION,NET_QTY,COMMERCIAL_DISTRICT,REGION_DESCRIPTION,COMMERCIAL_SALES_TERRITORY_CODE,CROP,SALES_TC_FXACT,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_AREA_CODE,COMMERCIAL_TEAM_DESCRIPTION,SURCHARGE,GROSS_SALES,MATERIAL_NBR,REGION_CODE,COMPANY_CODE,BASE_SALES,DISCOUNT,NET_SALES
2386,CT52,France,2020.07,NW OPEN FIELD,CD-France-Openf,869.1095528837076,CD-FR-OPEN,EMEA,670.0,LETTUCE,53555.34812859031,NORTH EUROPE,CAW2,NW OPEN FIELD,4453.364480961553,32811.798944517126,12788926.0,1,3354.0,28358.43446355557,4360.025618881118,28451.773325636008
2387,CT52,France,2020.02,NW OPEN FIELD,CD-France-Openf,1134.52763541422,CD-FR-OPEN,EMEA,670.0,LETTUCE,28773.69213019222,NORTH EUROPE,CAW2,NW OPEN FIELD,3885.9370221301633,28733.165571749203,12915903.0,1,3354.0,24847.228549619038,4325.02495620936,24408.140615539844
2388,CT52,France,2022.12,NW OPEN FIELD,CD-France-Openf,689.874047858643,CD-FR-OPEN,EMEA,670.0,LETTUCE,48659.78489934209,NORTH EUROPE,CAW2,NW OPEN FIELD,2724.887239408393,22515.128967273853,13063958.0,1,3354.0,19790.24172786546,2834.432372464993,19680.696594808862
2389,CT52,France,2022.04,NW OPEN FIELD,CD-France-Openf,800.1639006991402,CD-FR-OPEN,EMEA,670.0,LETTUCE,-13216.22709743393,NORTH EUROPE,CAW2,NW OPEN FIELD,1837.8778910150293,15948.148809731127,12123077.0,1,3354.0,14110.270918716098,1918.1534752420096,14029.995334489116
2390,CT52,France,2021.12,NW OPEN FIELD,CD-France-Openf,544.9059913331057,CD-FR-OPEN,EMEA,670.0,LETTUCE,8234.360589087628,NORTH EUROPE,CAW2,NW OPEN FIELD,4896.192121267989,34248.78509399613,12915903.0,1,3354.0,29352.592972728136,4435.9589665789945,29812.826127417135
2391,CT52,France,2022.11,NW OPEN FIELD,CD-France-Openf,656.7281709710837,CD-FR-OPEN,EMEA,670.0,LETTUCE,33962.34173800699,NORTH EUROPE,CAW2,NW OPEN FIELD,4319.853522012139,33794.84042040685,13063958.0,1,3354.0,29474.98689839471,6213.34383519831,27581.49658520854
2392,CT52,France,2020.04,NW OPEN FIELD,CD-France-Openf,1961.838459565204,CD-FR-OPEN,EMEA,670.0,LETTUCE,-3188.020137407641,NORTH EUROPE,CAW2,NW OPEN FIELD,5249.909214681422,35086.78544869755,12123077.0,1,3354.0,29836.876234016127,6898.3527534294735,28188.432695268075
2393,CT52,France,2021.11,NW OPEN FIELD,CD-France-Openf,995.2027461993166,CD-FR-OPEN,EMEA,670.0,LETTUCE,39507.92709730034,NORTH EUROPE,CAW2,NW OPEN FIELD,4132.2296288242815,31660.99757948635,12915903.0,1,3354.0,27528.767950662066,4222.478344924004,27438.519234562344
2394,CT52,France,2020.11,NW OPEN FIELD,CD-France-Openf,801.0094783425507,CD-FR-OPEN,EMEA,670.0,LETTUCE,59677.46903393541,NORTH EUROPE,CAW2,NW OPEN FIELD,3863.535616241619,29545.045598148296,12915903.0,1,3354.0,25681.509981906675,3955.9637868003774,25589.081811347918
2395,CT5,Spain,2022.02,IBERICA,CD-Spain,224.9955921005587,CD-ES,EMEA,649.0,LETTUCE,21258.21567931449,SOUTH EUROPE,CAW1,IBERICA,3618.2411587436136,32152.350503524376,12298192.0,1,3781.0,28534.10934478076,4518.125577700466,27634.22492582391
2396,CT7,Italy,2022.09,ITALY,CD-Italy,2369.154474960493,CD-IT,EMEA,602.0,LETTUCE,32641.91533002184,SOUTH EUROPE,CAW1,ITALY,2849.795225521012,27011.742763697654,11066413.0,1,3515.0,24161.947538176642,5878.3375725113265,21133.405191186328
2397,CT7,Italy,2020.1,ITALY,CD-Italy,1828.564746686752,CD-IT,EMEA,602.0,LETTUCE,41790.87983830794,SOUTH EUROPE,CAW1,ITALY,4030.9308888993096,22536.6485997599,11066413.0,1,3515.0,18505.71771086059,3722.157290820225,18814.491308939676
2398,CT7,Italy,2021.11,ITALY,CD-Italy,1016.864392945642,CD-IT,EMEA,602.0,LETTUCE,-17911.96262843543,SOUTH EUROPE,CAW1,ITALY,4765.544073512336,33989.29019446981,11066413.0,1,3515.0,29223.746120957476,6279.04870514431,27710.2414893255
2399,CT7,Italy,2020.07,ITALY,CD-Italy,1307.473081384065,CD-IT,EMEA,602.0,LETTUCE,-10858.07165331867,SOUTH EUROPE,CAW1,ITALY,3579.955549385447,26437.030896019707,11066413.0,1,3515.0,22857.07534663426,3741.0097267193505,22696.02116930036
2400,CT52,United Kingdom,2020.03,NW OPEN FIELD,CD-United Kingdom-Openf,681.9763073893575,CD-GB-OPEN,EMEA,673.0,LETTUCE,2092.732153741308,NORTH EUROPE,CAW2,NW OPEN FIELD,3430.0283874062347,31115.738485487433,11066413.0,1,3939.0,27685.7100980812,5363.091510443178,25752.646975044256
2401,CT52,United Kingdom,2020.01,NW OPEN FIELD,CD-United Kingdom-Openf,1389.550143089226,CD-GB-OPEN,EMEA,673.0,LETTUCE,49891.13985626875,NORTH EUROPE,CAW2,NW OPEN FIELD,2435.972762985923,27184.28035852559,11066413.0,1,3939.0,24748.307595539667,3806.4338634509727,23377.846495074617
2402,CT7,Italy,2021.07,ITALY,CD-Italy,160.2039038400715,CD-IT,EMEA,602.0,LETTUCE,28830.97387261233,SOUTH EUROPE,CAW1,ITALY,3273.436413894447,25465.74430820871,11066413.0,1,3515.0,22192.30789431426,4369.8680509728965,21095.87625723581
2403,CT52,United Kingdom,2022.05,NW OPEN FIELD,CD-United Kingdom-Openf,196.4727546754427,CD-GB-OPEN,EMEA,673.0,LETTUCE,45461.24222560981,NORTH EUROPE,CAW2,NW OPEN FIELD,1724.9916685956966,16265.464222272234,11991548.0,1,3939.0,14540.472553676538,2783.4833404873484,13481.980881784886
2404,CT52,United Kingdom,2021.12,NW OPEN FIELD,CD-United Kingdom-Openf,190.4411762636095,CD-GB-OPEN,EMEA,673.0,LETTUCE,25724.58750588899,NORTH EUROPE,CAW2,NW OPEN FIELD,2121.481839196719,15443.904865449615,12431060.0,1,3939.0,13322.423026252894,2073.9978978521244,13369.90696759749
2405,CT5,Spain,2021.05,IBERICA,CD-Spain,963.1749644364146,CD-ES,EMEA,649.0,LETTUCE,2431.409917606903,SOUTH EUROPE,CAW1,IBERICA,4569.143134226577,32275.748966217252,10781049.0,1,3781.0,27706.605831990677,7179.008375310903,25096.74059090635
2406,CT5,Spain,2020.04,IBERICA,CD-Spain,142.8073088347697,CD-ES,EMEA,649.0,LETTUCE,29712.66763694111,SOUTH EUROPE,CAW1,IBERICA,3125.7657338706804,22135.381801348696,10781049.0,1,3781.0,19009.616067478015,4049.87478848265,18085.507012866045
2407,CT7,Italy,2020.03,ITALY,CD-Italy,1793.252862207582,CD-IT,EMEA,602.0,LETTUCE,1848.187688195587,SOUTH EUROPE,CAW1,ITALY,2021.8576891821906,23292.001858229374,10779604.0,1,3515.0,21270.144169047184,3915.4417220345317,19376.560136194843
2408,CT7,Italy,2020.02,ITALY,CD-Italy,1008.744574558392,CD-IT,EMEA,602.0,LETTUCE,6439.799336245585,SOUTH EUROPE,CAW1,ITALY,5258.988550080903,33605.17885826483,10783514.0,1,3515.0,28346.190308183923,5920.844869115837,27684.333989148992
2409,CT7,Italy,2020.05,ITALY,CD-Italy,811.6752094575937,CD-IT,EMEA,602.0,LETTUCE,15669.48225101591,SOUTH EUROPE,CAW1,ITALY,3750.9725712846616,32608.29507962627,10781049.0,1,3515.0,28857.322508341607,5802.9219583985905,26805.37312122768
2410,CT7,Italy,2020.03,ITALY,CD-Italy,401.397026250404,CD-IT,EMEA,602.0,LETTUCE,33845.54896107454,SOUTH EUROPE,CAW1,ITALY,3315.6599872999,22082.88767450691,10781049.0,1,3515.0,18767.22768720701,2898.296518692444,19184.591155814465
2411,CT7,Italy,2021.04,ITALY,CD-Italy,133.8731276372224,CD-IT,EMEA,602.0,LETTUCE,36768.91183023336,SOUTH EUROPE,CAW1,ITALY,3953.8113987465363,32328.925710037005,10779604.0,1,3515.0,28375.11431129047,5611.239366558043,26717.686343478963
2412,CT7,Italy,2022.04,ITALY,CD-Italy,1048.767739121333,CD-IT,EMEA,602.0,LETTUCE,-521.0581347746738,SOUTH EUROPE,CAW1,ITALY,3152.751428796065,21072.523741771616,10779604.0,1,3515.0,17919.77231297555,2385.1625544089907,18687.361187362625
2413,CT7,Italy,2021.01,ITALY,CD-Italy,920.4904477022492,CD-IT,EMEA,602.0,LETTUCE,7191.861894611643,SOUTH EUROPE,CAW1,ITALY,2102.9369840262952,12684.283224875915,10783514.0,1,3515.0,10581.34624084962,2183.515778699755,10500.76744617616
2414,CT7,Italy,2020.03,ITALY,CD-Italy,782.8892931745731,CD-IT,EMEA,602.0,LETTUCE,12413.75245860552,SOUTH EUROPE,CAW1,ITALY,4178.798527748423,32806.31607242038,10781049.0,1,3515.0,28627.51754467195,3093.53929480925,29712.77677761113
2415,CT7,Italy,2022.06,ITALY,CD-Italy,1581.954271204878,CD-IT,EMEA,602.0,LETTUCE,-22116.28042864538,SOUTH EUROPE,CAW1,ITALY,1892.9389671972688,12601.959164700376,10781049.0,1,3515.0,10709.020197503107,779.567598296337,11822.39156640404
2416,CT7,Italy,2021.01,ITALY,CD-Italy,761.113463840875,CD-IT,EMEA,602.0,LETTUCE,7365.076179412164,SOUTH EUROPE,CAW1,ITALY,2834.060025416547,21182.15175428636,10781049.0,1,3515.0,18348.09172886981,3333.486936372737,17848.66481791362
2417,CT7,Italy,2022.01,ITALY,CD-Italy,626.3152502611417,CD-IT,EMEA,602.0,LETTUCE,38960.03688268815,SOUTH EUROPE,CAW1,ITALY,3477.0667236698096,28633.887901802398,10781049.0,1,3515.0,25156.821178132588,5342.477727821927,23291.410173980472
2418,CT7,Italy,2020.06,ITALY,CD-Italy,261.7878974837426,CD-IT,EMEA,602.0,LETTUCE,31307.73453883937,SOUTH EUROPE,CAW1,ITALY,3808.8407474038663,26059.31682245973,10783514.0,1,3515.0,22250.476075055863,4923.43343723369,21135.88338522604
2419,CT7,Italy,2021.02,ITALY,CD-Italy,1709.928191789219,CD-IT,EMEA,602.0,LETTUCE,-11633.99252558279,SOUTH EUROPE,CAW1,ITALY,4034.081020710005,27003.188120850373,10783514.0,1,3515.0,22969.10710014037,4481.608788722467,22521.579332127905
2420,CT7,Italy,2021.06,ITALY,CD-Italy,605.7387668705087,CD-IT,EMEA,602.0,LETTUCE,16604.43772107733,SOUTH EUROPE,CAW1,ITALY,4323.295860663376,30638.254352088516,10783514.0,1,3515.0,26314.95849142514,3641.2410661715658,26997.01328591695
2421,CT7,Italy,2020.03,ITALY,CD-Italy,1137.704683451711,CD-IT,EMEA,602.0,LETTUCE,9890.974475669296,SOUTH EUROPE,CAW1,ITALY,5378.245457430065,34816.65649046042,10783514.0,1,3515.0,29438.411033030356,4206.13958483815,30610.516905622266
2422,CT7,Italy,2020.05,ITALY,CD-Italy,696.096433788063,CD-IT,EMEA,602.0,LETTUCE,45623.97467558641,SOUTH EUROPE,CAW1,ITALY,2489.2454861662272,15788.236152083478,10783514.0,1,3515.0,13298.990665917252,2527.2679862632463,13260.968165820232
2423,CT5,Spain,2020.06,IBERICA,CD-Spain,804.9963242579036,CD-ES,EMEA,649.0,LETTUCE,6277.652556316199,SOUTH EUROPE,CAW1,IBERICA,1230.3241806595177,12953.214840855586,10781049.0,1,3781.0,11722.890660196068,675.4852083639372,12277.729632491648
2424,CT7,Italy,2021.05,ITALY,CD-Italy,854.4624392989006,CD-IT,EMEA,602.0,LETTUCE,-3898.814121826021,SOUTH EUROPE,CAW1,ITALY,2596.636385056387,18772.414294118567,10783514.0,1,3515.0,16175.777909062179,2534.3109584760814,16238.103335642485
2425,CT7,Italy,2020.07,ITALY,CD-Italy,125.0411860015663,CD-IT,EMEA,602.0,LETTUCE,7347.109751740063,SOUTH EUROPE,CAW1,ITALY,2353.937080799228,17915.16399875339,10781049.0,1,3515.0,15561.226917954162,1151.94724561965,16763.21675313374
2426,CT53,Egypt,2021.06,MIDDLE EAST,CD-Egypt,1459.675760856499,CD-EG,EMEA,683.0,LETTUCE,23514.42729534778,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,1820.8160871201069,20049.823551075668,10781049.0,1,3605.0,18229.00746395556,2991.537546747773,17058.286004327896
2427,CT53,Egypt,2020.07,MIDDLE EAST,CD-Egypt,1241.596428188955,CD-EG,EMEA,683.0,LETTUCE,7852.077651576084,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,3414.3866617342806,27557.452590189387,10781049.0,1,3605.0,24143.065928455107,3414.733522998376,24142.71906719101
2428,CT53,Saudi Arabia,2022.1,MIDDLE EAST,CD-Saudi Arabia,832.0158669976067,CD-SA,EMEA,689.0,LETTUCE,56511.49410036234,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,1748.7940312429778,17705.749703087848,10781049.0,1,3605.0,15956.95567184487,1264.9780057544074,16440.77169733344
2429,CT5,Spain,2020.12,IBERICA,CD-Spain,786.7342618889638,CD-ES,EMEA,649.0,LETTUCE,25934.55683078396,SOUTH EUROPE,CAW1,IBERICA,5015.298111363482,31144.99214102487,10894987.0,1,3781.0,26129.69402966139,2814.3991800258686,28330.592960999
2430,CT7,Italy,2020.02,ITALY,CD-Italy,956.891239197914,CD-IT,EMEA,602.0,LETTUCE,41289.42315418766,SOUTH EUROPE,CAW1,ITALY,1295.3128351113114,12506.95345220701,10903168.0,1,3515.0,11211.640617095698,1939.0162559765224,10567.937196230487
2431,CT1,South Africa,2020.05,SOUTH AFRICA,CD-South Africa,750.6128117859332,CD-ZA,EMEA,639.0,LETTUCE,21700.03065946794,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,2829.4114146226157,23325.355545644376,10819068.0,1,3743.0,20495.94413102176,3739.5802686610227,19585.775276983353
2432,CT1,South Africa,2021.04,SOUTH AFRICA,CD-South Africa,968.115577678177,CD-ZA,EMEA,639.0,LETTUCE,-8690.075082237065,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,4787.934734353924,29873.977656731346,10819068.0,1,3743.0,25086.042922377423,6808.391952294564,23065.58570443678
2433,CT1,South Africa,2021.1,SOUTH AFRICA,CD-South Africa,7.746530758344647,CD-ZA,EMEA,639.0,LETTUCE,28418.08693178842,"E-EUROPE, AFRICA & IRAN",CAE1,AFRICA,1685.7716362664519,14809.329474913413,10819068.0,1,3743.0,13123.55783864696,1780.9616306808537,13028.36784423256
2434,CT52,Germany,2020.11,NW OPEN FIELD,CD-Germany-Openf,38.52472508534947,CD-DE-OPEN,EMEA,671.0,LETTUCE,-10588.15993409886,NORTH EUROPE,CAW2,NW OPEN FIELD,2285.3135178920766,16877.253448480347,10903168.0,1,3605.0,14591.939930588273,2315.8954027456257,14561.358045734722
2435,CT52,Germany,2022.01,NW OPEN FIELD,CD-Germany-Openf,19.65534716947076,CD-DE-OPEN,EMEA,671.0,LETTUCE,-11834.81386952135,NORTH EUROPE,CAW2,NW OPEN FIELD,2396.1288566697613,18939.144681543217,10903168.0,1,3385.0,16543.015824873455,2038.526530204549,16900.61815133867
2436,CT53,Oman,2021.1,MIDDLE EAST,CD-Oman,1274.053327133379,CD-OM,EMEA,689.0,LETTUCE,8991.18071710851,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,3111.1401248165107,21486.156907734057,10761038.0,1,3605.0,18375.016782917548,1695.332136965602,19790.824770768457
2437,CT53,Unit.Arab Emir.,2021.06,MIDDLE EAST,CD-Unit.Arab Emir.,249.1089315653886,CD-AE,EMEA,689.0,LETTUCE,18667.95018533068,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,3799.996208105091,33073.56502998128,10783515.0,1,3605.0,29273.568821876186,3242.8423868830428,29830.722643098234
2438,CT53,Oman,2022.11,MIDDLE EAST,CD-Oman,128.3512500764571,CD-OM,EMEA,689.0,LETTUCE,39843.02836982333,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,4105.911241825583,26572.462524918374,10761038.0,1,3605.0,22466.55128309279,4097.881468270969,22474.581056647403
2439,CT57,Tunisia,2020.06,MAGHREB,CD-Tunisia,2158.647160596842,CD-TN,EMEA,636.0,LETTUCE,35264.42046638099,"TURKEY, M-EAST & MAGHREB",CAE2,MAGHREB,2747.488290721919,21597.68448879835,10783515.0,1,3605.0,18850.19619807643,3722.051622502413,17875.632866295935
2440,CT5,Spain,2022.08,IBERICA,CD-Spain,52.67869111449409,CD-ES,EMEA,649.0,LETTUCE,-6390.2230373202,SOUTH EUROPE,CAW1,IBERICA,4045.5885809865745,31362.89707771048,10783515.0,1,3781.0,27317.308496723905,3817.420017135772,27545.477060574707
2441,CT52,Germany,2020.03,NW OPEN FIELD,CD-Germany-Openf,774.7110327744366,CD-DE-OPEN,EMEA,671.0,LETTUCE,-3072.505144056362,NORTH EUROPE,CAW2,NW OPEN FIELD,4334.407616365304,33174.32255423677,10904727.0,1,3385.0,28839.91493787147,6457.621756865356,26716.700797371417
2442,CT52,Sweden,2021.05,NW OPEN FIELD,CD-Sweden-Openf,586.9406833166764,CD-SE-OPEN,EMEA,672.0,LETTUCE,-24879.51907247327,NORTH EUROPE,CAW2,NW OPEN FIELD,3015.8832073501503,26948.403478444983,11670509.0,1,3605.0,23932.520271094832,5808.9511161391765,21139.452362305805
2443,CT5,Spain,2020.12,IBERICA,CD-Spain,665.2706459546012,CD-ES,EMEA,649.0,LETTUCE,6576.761997373575,SOUTH EUROPE,CAW1,IBERICA,2726.2037613899956,32309.526150984017,10904727.0,1,3781.0,29583.32238959402,3828.0223411624524,28481.503809821563
2444,CT52,Netherlands,2020.03,NW OPEN FIELD,CD-Netherland-Openf,559.8846951299182,CD-NL-OPEN,EMEA,669.0,LETTUCE,9518.025252322645,NORTH EUROPE,CAW2,NW OPEN FIELD,2780.5218050167746,21097.78166038089,12831659.0,1,3605.0,18317.259855364115,2179.0498021070443,18918.731858273844
2445,CT52,France,2020.04,NW OPEN FIELD,CD-France-Openf,18.72460993822337,CD-FR-OPEN,EMEA,670.0,LETTUCE,38925.75106227276,NORTH EUROPE,CAW2,NW OPEN FIELD,4679.656985706844,33605.80962995584,12831659.0,1,3354.0,28926.152644248992,5127.161717401344,28478.647912554494
2446,CT52,France,2020.03,NW OPEN FIELD,CD-France-Openf,1622.177962170354,CD-FR-OPEN,EMEA,670.0,LETTUCE,49394.62305138707,NORTH EUROPE,CAW2,NW OPEN FIELD,1505.5169765513451,12607.493577134723,12831659.0,1,3354.0,11101.976600583377,1525.8156650829887,11081.677912051735
2447,CT52,France,2020.03,NW OPEN FIELD,CD-France-Openf,1376.998147032382,CD-FR-OPEN,EMEA,670.0,LETTUCE,-21122.00696372248,NORTH EUROPE,CAW2,NW OPEN FIELD,3131.781362895302,22354.12014499962,12831659.0,1,3354.0,19222.338782104318,4483.387144995564,17870.733000004053
2448,CT52,France,2020.08,NW OPEN FIELD,CD-France-Openf,651.818716510074,CD-FR-OPEN,EMEA,670.0,LETTUCE,-16131.29329560805,NORTH EUROPE,CAW2,NW OPEN FIELD,4117.629877991488,26987.427890730054,12831659.0,1,3354.0,22869.798012738567,1834.8513616596572,25152.576529070397
2449,CT52,France,2020.01,NW OPEN FIELD,CD-France-Openf,1001.720053707241,CD-FR-OPEN,EMEA,670.0,LETTUCE,9696.477172068313,NORTH EUROPE,CAW2,NW OPEN FIELD,1991.3016666202836,15209.39490934535,12831659.0,1,3354.0,13218.093242725066,1838.3474653956557,13371.047443949694
2450,CT52,Netherlands,2020.06,NW OPEN FIELD,CD-Netherlands-Openf,249.480899090383,CD-NL-OPEN,EMEA,669.0,LETTUCE,21209.59028261512,NORTH EUROPE,CAW2,NW OPEN FIELD,3081.699463358465,24059.91187525274,12831659.0,1,3605.0,20978.212411894274,2763.924937007111,21295.986938245627
2451,CT52,Netherlands,2021.01,NW OPEN FIELD,CD-Netherland-Openf,337.0794443061725,CD-NL-OPEN,EMEA,669.0,LETTUCE,29801.66610221051,NORTH EUROPE,CAW2,NW OPEN FIELD,3665.674373915749,27348.735472169432,12831659.0,1,3605.0,23683.061098253682,2592.177271147452,24756.55820102198
2452,CT52,France,2021.02,NW OPEN FIELD,CD-France-Openf,212.3095926165959,CD-FR-OPEN,EMEA,670.0,LETTUCE,47906.42017215872,NORTH EUROPE,CAW2,NW OPEN FIELD,2448.9041552675167,23378.251580614684,12831659.0,1,3354.0,20929.34742534717,3512.0952549118924,19866.156325702792
2453,CT52,France,2022.02,NW OPEN FIELD,CD-France-Openf,861.9070662133112,CD-FR-OPEN,EMEA,670.0,LETTUCE,23284.07718259967,NORTH EUROPE,CAW2,NW OPEN FIELD,3744.396029984455,27048.389749487265,12831659.0,1,3354.0,23303.99371950281,4658.269193610509,22390.120555876754
2454,CT52,Sweden,2021.1,NW OPEN FIELD,CD-Sweden-Openf,826.0480728287823,CD-SE-OPEN,EMEA,672.0,LETTUCE,-15534.48858072446,NORTH EUROPE,CAW2,NW OPEN FIELD,4209.283282295245,30771.35773630433,12831659.0,1,3605.0,26562.074454009085,4233.49697468575,26537.86076161858
2455,CT5,Spain,2022.07,IBERICA,CD-Spain,1005.314566748207,CD-ES,EMEA,649.0,LETTUCE,27887.69628734542,SOUTH EUROPE,CAW1,IBERICA,2352.830196702805,23639.121662340138,12598360.0,1,3781.0,21286.291465637332,3908.607795323764,19730.513867016372
2456,CT5,Spain,2022.06,IBERICA,CD-Spain,411.5612044363666,CD-ES,EMEA,649.0,LETTUCE,-4632.959421335119,SOUTH EUROPE,CAW1,IBERICA,1878.558855845235,15116.649641870468,12598360.0,1,3781.0,13238.090786025234,1751.3289769171663,13365.320664953302
2457,CT5,Spain,2021.06,IBERICA,CD-Spain,643.7060891340235,CD-ES,EMEA,649.0,LETTUCE,7647.635003985717,SOUTH EUROPE,CAW1,IBERICA,4686.358163192956,31343.024374211735,12598360.0,1,3781.0,26656.66621101878,3679.763470104937,27663.2609041068
2458,CT5,Spain,2021.04,IBERICA,CD-Spain,777.4966993930296,CD-ES,EMEA,649.0,LETTUCE,-10677.60333491813,SOUTH EUROPE,CAW1,IBERICA,4017.572617026614,30394.817566939593,12598360.0,1,3781.0,26377.24494991298,4289.926335549976,26104.891231389618
2459,CT5,Spain,2021.03,IBERICA,CD-Spain,147.6669664136471,CD-ES,EMEA,649.0,LETTUCE,9657.378438221745,SOUTH EUROPE,CAW1,IBERICA,1315.3679478312572,12875.856681573192,12598360.0,1,3781.0,11560.488733741935,1779.626575802376,11096.230105770815
2460,CT5,Spain,2021.06,IBERICA,CD-Spain,1017.98771893529,CD-ES,EMEA,649.0,LETTUCE,-21835.52760186155,SOUTH EUROPE,CAW1,IBERICA,1801.127803858104,13667.299986489588,12598360.0,1,3781.0,11866.172182631484,2283.4189402789216,11383.881046210667
2461,CT5,Spain,2021.11,IBERICA,CD-Spain,377.2296015691603,CD-ES,EMEA,649.0,LETTUCE,18008.09094840259,SOUTH EUROPE,CAW1,IBERICA,2348.5542295290925,28001.64298382953,12598360.0,1,3781.0,25653.088754300436,2973.935278336115,25027.707705493416
2462,CT5,Spain,2020.1,IBERICA,CD-Spain,107.5529829980163,CD-ES,EMEA,649.0,LETTUCE,14785.21443195226,SOUTH EUROPE,CAW1,IBERICA,3455.819918445449,23981.167111299277,12598360.0,1,3781.0,20525.347192853827,4717.537176846502,19263.629934452776
2463,CT52,France,2020.12,NW OPEN FIELD,CD-France-Openf,218.9669683335944,CD-FR-OPEN,EMEA,670.0,LETTUCE,36478.79675604661,NORTH EUROPE,CAW2,NW OPEN FIELD,2837.3282864868,21829.690773296697,12957275.0,1,3354.0,18992.362486809896,3114.5199632522995,18715.170810044398
2464,CT52,France,2022.01,NW OPEN FIELD,CD-France-Openf,240.0154554112638,CD-FR-OPEN,EMEA,670.0,LETTUCE,11474.22491981284,NORTH EUROPE,CAW2,NW OPEN FIELD,2076.905101653434,16250.663581320241,12598360.0,1,3354.0,14173.758479666807,1534.6088268880303,14716.05475443221
2465,CT52,France,2022.02,NW OPEN FIELD,CD-France-Openf,87.2408473123653,CD-FR-OPEN,EMEA,670.0,LETTUCE,23923.82173495177,NORTH EUROPE,CAW2,NW OPEN FIELD,3671.9081639308215,21031.173460775717,12957275.0,1,3354.0,17359.265296844897,2757.2904127165575,18273.88304805916
2466,CT52,Germany,2021.02,NW OPEN FIELD,CD-Germany-Openf,483.0445186459266,CD-DE-OPEN,EMEA,671.0,LETTUCE,56203.65044065356,NORTH EUROPE,CAW2,NW OPEN FIELD,1771.1667641312988,13484.291835238375,12598360.0,1,3605.0,11713.125071107077,1966.8797103176717,11517.412124920704
2467,CT52,Germany,2020.02,NW OPEN FIELD,CD-Germany-Openf,134.478671424956,CD-DE-OPEN,EMEA,671.0,LETTUCE,431.5744165186061,NORTH EUROPE,CAW2,NW OPEN FIELD,1362.350313076307,18779.250948257446,12598360.0,1,3385.0,17416.90063518114,2928.908673548566,15850.34227470888
2468,CT52,Sweden,2020.1,NW OPEN FIELD,CD-Sweden-Openf,570.8365219671855,CD-SE-OPEN,EMEA,672.0,LETTUCE,-10393.91387327642,NORTH EUROPE,CAW2,NW OPEN FIELD,2405.3608719148456,25024.300394926922,12598360.0,1,3605.0,22618.939523012075,4292.767220699539,20731.533174227385
2469,CT5,Spain,2022.06,IBERICA,CD-Spain,911.1890404633881,CD-ES,EMEA,649.0,LETTUCE,-14753.34467042886,SOUTH EUROPE,CAW1,IBERICA,1707.7757785225294,14930.725745760823,12598360.0,1,3781.0,13222.949967238294,1798.5760413451526,13132.149704415671
2470,CT52,Germany,2021.12,NW OPEN FIELD,CD-Germany-Openf,129.6145546825671,CD-DE-OPEN,EMEA,671.0,LETTUCE,31787.77274212008,NORTH EUROPE,CAW2,NW OPEN FIELD,3252.710577958595,25936.361110388043,12598360.0,1,3605.0,22683.65053242945,3391.7317407457494,22544.629369642294
2471,CT52,Germany,2021.05,NW OPEN FIELD,CD-Germany-Openf,1748.246646242897,CD-DE-OPEN,EMEA,671.0,LETTUCE,32920.53836919463,NORTH EUROPE,CAW2,NW OPEN FIELD,2844.5093858459018,25770.0043125274,12298160.0,1,3385.0,22925.4949266815,5690.918535091633,20079.085777435765
2472,CT52,Germany,2022.02,NW OPEN FIELD,CD-Germany-Openf,2036.527743294255,CD-DE-OPEN,EMEA,671.0,LETTUCE,-5705.379448734486,NORTH EUROPE,CAW2,NW OPEN FIELD,2816.6966073413,20229.083169409918,12298160.0,1,3385.0,17412.38656206862,2338.9651607245405,17890.11800868538
2473,CT7,Italy,2022.01,ITALY,CD-Italy,886.7921590603751,CD-IT,EMEA,602.0,LETTUCE,-11642.57790303082,SOUTH EUROPE,CAW1,ITALY,2636.265916321346,23133.339995718517,10833921.0,1,3515.0,20497.07407939717,3265.140322500912,19868.199673217605
2474,CT7,Italy,2021.03,ITALY,CD-Italy,1063.059543082884,CD-IT,EMEA,602.0,LETTUCE,26937.48679193955,SOUTH EUROPE,CAW1,ITALY,2858.995107170902,20653.707748792403,10833921.0,1,3515.0,17794.712641621503,3455.8972488452396,17197.810499947165
2475,CT7,Italy,2021.03,ITALY,CD-Italy,410.8482638956034,CD-IT,EMEA,602.0,LETTUCE,29198.41263994655,SOUTH EUROPE,CAW1,ITALY,4003.835038364906,28438.572369108253,10833921.0,1,3515.0,24434.737330743348,3175.7042890683015,25262.868080039952
