period,material_number,country,region,region_description,crop,net_sales,gross_sales,base_sales,surcharge,discount,net_qty,commercial_team,company_code,commercial_team_description
2021-02-01,12565950,Italy,EMEA,EMEA,TOMATO,27744.42214253137,29777.0441918384,25939.83715269264,3837.207039145757,2032.6220493070296,210.9825981505176,CT7,3515.0,ITALY
2020-05-01,11165250,Spain,EMEA,EMEA,TOMATO,15346.171793364749,16669.5859495031,14558.014143396447,2111.5718061066523,1323.414156138353,67.5078164562562,CT5,3781.0,IBERICA
2022-01-01,11627576,Romania,EMEA,EMEA,TOMATO,10825.51381265772,12976.22262697988,11686.350695628762,1289.8719313511183,2150.708814322164,321.6037255009317,CT56,3605.0,E-EUROPE & ISRAEL
2021-08-01,11165250,Netherlands,EMEA,EMEA,TOMATO,13369.14319489056,15392.835565830472,13638.352279554798,1754.4832862756743,2023.692370939912,183.3792175746628,CT51,3605.0,EMEA GLASS
2022-11-01,11627576,Netherlands,EMEA,EMEA,TOMATO,11399.224952002472,12895.395422336342,10846.985368008003,2048.4100543283366,1496.1704703338696,286.5252783602297,CT51,3605.0,EMEA GLASS
2022-01-01,11627576,Netherlands,EMEA,EMEA,TOMATO,10344.149095427449,12546.974333951037,11121.0179067401,1425.956427210937,2202.8252385235887,614.0086028134443,CT51,3605.0,EMEA GLASS
2022-07-01,11165250,Netherlands,EMEA,EMEA,TOMATO,25332.729306274687,30667.26310705158,26674.146831990325,3993.1162750612575,5334.533800776895,1950.018450365186,CT51,3605.0,EMEA GLASS
2022-09-01,11627576,Netherlands,EMEA,EMEA,TOMATO,17667.402824908375,21824.11148965383,19853.40153775139,1970.7099519024416,4156.708664745455,1293.645682500959,CT51,3605.0,EMEA GLASS
2022-07-01,11165250,Netherlands,EMEA,EMEA,TOMATO,22184.407155365443,25133.06441146932,22410.1154865938,2722.948924875516,2948.657256103876,546.7433473212792,CT51,3605.0,EMEA GLASS
2020-08-01,11165250,Netherlands,EMEA,EMEA,TOMATO,25381.2748459912,28186.72966361425,24687.255005010127,3499.474658604118,2805.4548176230483,786.9338138885303,CT51,3155.0,EMEA GLASS
2020-09-01,11165250,Netherlands,EMEA,EMEA,TOMATO,21498.55547679219,26697.406330849444,23813.899944898043,2883.5063859514,5198.850854057256,1878.616324120809,CT51,3155.0,EMEA GLASS
2021-12-01,11165250,Netherlands,EMEA,EMEA,TOMATO,27213.435260647,31425.87215283085,28217.13513294286,3208.7370198879894,4212.436892183853,1930.752712224147,CT51,3605.0,EMEA GLASS
2020-01-01,11171977,Netherlands,EMEA,EMEA,TOMATO,15308.780719936633,18636.51679302068,16359.064230475096,2277.4525625455835,3327.736073084045,287.7183000291334,CT51,3605.0,EMEA GLASS
2021-12-01,11627576,Netherlands,EMEA,EMEA,TOMATO,19043.932319326843,25060.442038445297,21262.17444239006,3798.267596055238,6016.509719118453,405.045843210398,CT51,3605.0,EMEA GLASS
2020-01-01,11627576,Netherlands,EMEA,EMEA,TOMATO,22979.81855144591,27841.44221250679,25021.949586892966,2819.492625613825,4861.623661060878,892.8845713988325,CT51,3605.0,EMEA GLASS
2020-01-01,11165250,Netherlands,EMEA,EMEA,TOMATO,23655.03586142043,28198.27015325521,24271.473900461715,3926.7962527934906,4543.234291834773,237.1637300185612,CT51,3155.0,EMEA GLASS
2020-07-01,11627576,Netherlands,EMEA,EMEA,TOMATO,12360.01759688823,14546.134500213791,12793.136942291792,1752.997557921999,2186.116903325561,1371.427444971901,CT51,3605.0,EMEA GLASS
2021-06-01,10779466,Netherlands,EMEA,EMEA,TOMATO,20336.33741053316,21901.30739928172,18991.50759006448,2909.799809217237,1564.9699887485629,39.72499471622876,CT51,3605.0,EMEA GLASS
2020-07-01,11627576,Netherlands,EMEA,EMEA,TOMATO,16458.963221116966,19220.76721555361,17144.904541131706,2075.8626744219014,2761.803994436638,2155.667589383243,CT51,3605.0,EMEA GLASS
2020-01-01,11165250,Netherlands,EMEA,EMEA,TOMATO,20287.223107752103,24414.514145408182,21628.204072844303,2786.310072563879,4127.291037656079,790.2142948648254,CT51,3605.0,EMEA GLASS
2021-01-01,11627576,Netherlands,EMEA,EMEA,TOMATO,23502.04078587121,28367.95063299227,24531.82743569478,3836.123197297488,4865.909847121062,319.3203776352818,CT51,3605.0,EMEA GLASS
2020-01-01,11627576,Netherlands,EMEA,EMEA,TOMATO,16914.71978852601,21421.1599658698,18506.268946667413,2914.891019202385,4506.440177343787,1159.730320274224,CT51,3605.0,EMEA GLASS
2020-02-01,11171977,Netherlands,EMEA,EMEA,TOMATO,14687.021471000246,17243.43796904223,14943.286374817126,2300.151594225101,2556.4164980419832,1367.652478115513,CT51,3605.0,EMEA GLASS
2020-01-01,11627576,Netherlands,EMEA,EMEA,TOMATO,14117.530171494764,16083.606387978003,13719.093223238528,2364.5131647394783,1966.0762164832415,252.0275736643703,CT51,3605.0,EMEA GLASS
2021-03-01,11171977,Netherlands,EMEA,EMEA,TOMATO,16724.06090728674,18981.672338248944,16399.878753088622,2581.793585160324,2257.6114309622017,85.838475317036,CT51,3605.0,EMEA GLASS
2020-09-01,11165250,Netherlands,EMEA,EMEA,TOMATO,20997.10831977097,24871.739160174828,21363.6144954935,3508.1246646813283,3874.630840403856,1160.831301852578,CT51,3155.0,EMEA GLASS
2021-11-01,11165250,Netherlands,EMEA,EMEA,TOMATO,18880.67534345256,22658.856615213943,19434.458781885045,3224.397833328901,3778.18127176139,1276.100223327078,CT51,3605.0,EMEA GLASS
2022-12-01,11627576,France,EMEA,EMEA,TOMATO,10021.424632029097,12051.842847330525,10653.60919642934,1398.2336509011843,2030.4182153014287,1205.052875154952,CT51,3354.0,EMEA GLASS
2022-09-01,11165250,France,EMEA,EMEA,TOMATO,19818.84362695498,24182.02136502517,20468.975610775717,3713.0457542494632,4363.177738070198,1119.764724170955,CT51,3354.0,EMEA GLASS
2022-01-01,11171977,Poland,EMEA,EMEA,TOMATO,27588.09236219684,32028.72433132202,26981.13909731251,5047.5852340095125,4440.63196912518,1367.454596648719,CT51,3655.0,EMEA GLASS
2020-06-01,12565950,United Kingdom,EMEA,EMEA,TOMATO,9902.156764187686,11756.021872855956,10292.833702257189,1463.1881705987691,1853.8651086682696,496.0306462708842,CT51,3939.0,EMEA GLASS
2021-03-01,12565950,Italy,EMEA,EMEA,TOMATO,28982.70564058792,32236.783610106235,27665.90350872767,4570.880101378562,3254.0779695183205,60.53926179060488,CT7,3515.0,ITALY
2022-12-01,11165250,Portugal,EMEA,EMEA,TOMATO,16075.754479130455,18229.918187706025,15838.37222807912,2391.5459596269043,2154.1637085755697,368.9567805207552,CT5,3781.0,IBERICA
2020-07-01,11165250,France,EMEA,EMEA,TOMATO,20144.718864332437,22820.67735994384,20063.38424418472,2757.29311575912,2675.958495611405,1240.417053008991,CT51,3354.0,EMEA GLASS
2020-11-01,12565950,France,EMEA,EMEA,TOMATO,21470.680108709286,26310.184441943995,22454.307394758707,3855.877047185288,4839.504333234709,119.367102793302,CT51,3354.0,EMEA GLASS
2022-01-01,11627576,France,EMEA,EMEA,TOMATO,13702.999152196557,15918.735885751435,14328.356101887752,1590.3797838636865,2215.7367335548806,399.993330313501,CT51,3354.0,EMEA GLASS
2021-09-01,12565950,France,EMEA,EMEA,TOMATO,21364.972543382934,24509.489936642552,20626.19373993227,3883.296196710284,3144.517393259618,224.5337830540753,CT51,3354.0,EMEA GLASS
2020-02-01,11171977,Sweden,EMEA,EMEA,TOMATO,12075.246616631704,13997.466427727844,12297.22086231131,1700.2455654165328,1922.21981109614,2.935407892209582,CT51,3605.0,EMEA GLASS
2021-07-01,11627576,Sweden,EMEA,EMEA,TOMATO,17178.257557954104,20878.62922914899,17885.69737765536,2992.9318514936317,3700.371671194888,1162.45582273362,CT51,3605.0,EMEA GLASS
2022-05-01,11627576,Sweden,EMEA,EMEA,TOMATO,12493.038447441868,15855.99899791906,13641.671841770178,2214.327156148884,3362.960550477193,1737.207152082787,CT51,3605.0,EMEA GLASS
2020-02-01,11627576,Poland,EMEA,EMEA,TOMATO,13248.918677279402,17316.62349661825,14774.19974981976,2542.42374679849,4067.704819338848,488.4767762709945,CT51,3655.0,EMEA GLASS
2021-12-01,12565950,United Kingdom,EMEA,EMEA,TOMATO,10506.245013017166,12765.329581175904,11048.632939130166,1716.6966420457372,2259.084568158738,340.9236317399788,CT51,3605.0,EMEA GLASS
2022-11-01,12565950,United Kingdom,EMEA,EMEA,TOMATO,26907.943784316587,33706.74091714443,28253.467187716957,5453.2737294274775,6798.7971328278445,763.8799030259474,CT51,3605.0,EMEA GLASS
2020-11-01,11627576,Ukraine,EMEA,EMEA,TOMATO,24905.657345515552,30624.79305030519,27177.729946304677,3447.0631040005155,5719.135704789638,179.5832162043725,CT56,3605.0,E-EUROPE&ISRAEL
2022-01-01,11171977,Poland,EMEA,EMEA,TOMATO,11998.295504641384,14129.302062352428,12503.37945968138,1625.92260267105,2131.0065577110454,464.1894170558991,CT51,3655.0,EMEA GLASS
2021-01-01,11165250,South Africa,EMEA,EMEA,TOMATO,19123.854849554496,23217.48812010824,20075.565739288955,3141.922380819282,4093.633270553744,19.4850947032819,CT1,3743.0,AFRICA
2021-01-01,11627576,Russian Fed.,EMEA,EMEA,TOMATO,25286.330703291173,28492.762209806653,25451.49720971867,3041.2650000879844,3206.43150651548,458.6387201772934,CT56,3605.0,E-EUROPE & ISRAEL
2022-01-01,11627576,Sweden,EMEA,EMEA,TOMATO,21127.5472066879,23901.28311187145,20230.129194013032,3671.153917858415,2773.735905183543,1448.83353421431,CT51,3605.0,EMEA GLASS
2022-12-01,11171977,Sweden,EMEA,EMEA,TOMATO,27660.75130466829,31934.117281727464,26896.945543390226,5037.171738337239,4273.365977059173,885.7569929382006,CT51,3605.0,EMEA GLASS
2021-09-01,11171977,Sweden,EMEA,EMEA,TOMATO,12042.46097696886,13413.572880224116,11655.99730633139,1757.5755738927262,1371.1119032552554,601.7347222575931,CT51,3605.0,EMEA GLASS
2020-08-01,12565950,Sweden,EMEA,EMEA,TOMATO,13130.239251690546,15400.801885558269,13368.29573638674,2032.506149171528,2270.5626338677207,1708.731176101489,CT51,3605.0,EMEA GLASS
2022-12-01,12565950,Sweden,EMEA,EMEA,TOMATO,15753.734315256948,18225.83584647881,16651.780922672246,1574.0549238065685,2472.101531221866,1515.472850203753,CT51,3605.0,EMEA GLASS
2022-06-01,11165250,Germany,EMEA,EMEA,TOMATO,14797.12646136602,17597.250307805152,15359.784708040172,2237.465599764978,2800.123846439131,702.7773385135038,CT51,3385.0,EMEA GLASS
2020-09-01,11182042,Germany,EMEA,EMEA,TOMATO,23967.79524842161,27623.87913377656,24693.274479332373,2930.6046544441883,3656.083885354951,1007.952956546606,CT51,3385.0,EMEA GLASS
2020-01-01,11182042,Germany,EMEA,EMEA,TOMATO,13542.377747085477,16950.18812790953,14064.023943992952,2886.164183916577,3407.810380824053,594.902232904472,CT51,3385.0,EMEA GLASS
2020-08-01,12512785,Netherlands,EMEA,EMEA,TOMATO,23068.80647901253,27677.016985185943,23849.124210755395,3827.892774430549,4608.21050617341,1114.844265820965,CT51,3605.0,EMEA GLASS
2022-12-01,30098602,Netherlands,EMEA,EMEA,TOMATO,18147.639185451862,20078.3549889882,17932.61575177945,2145.739237208748,1930.7158035363348,766.4837894166081,CT51,3605.0,EMEA GLASS
2020-12-01,12512785,Netherlands,EMEA,EMEA,TOMATO,29241.46794079701,31988.586016315625,27123.866753362643,4864.719262952982,2747.118075518611,1239.511793176884,CT51,3605.0,EMEA GLASS
2021-12-01,12512785,Netherlands,EMEA,EMEA,TOMATO,25812.208381681587,31748.463145051344,28431.70369937584,3316.759445675506,5936.254763369759,2139.377830489942,CT51,3605.0,EMEA GLASS
2021-07-01,12512785,Netherlands,EMEA,EMEA,TOMATO,26692.833399738905,30913.36492672734,27310.616876582768,3602.7480501445725,4220.531526988432,1356.023563682253,CT51,3605.0,EMEA GLASS
2021-12-01,12512785,Netherlands,EMEA,EMEA,TOMATO,19098.15239185454,21121.28224714648,18840.7032469006,2280.5790002458784,2023.129855291941,543.5631358944918,CT51,3605.0,EMEA GLASS
2021-12-01,12512785,Netherlands,EMEA,EMEA,TOMATO,14855.520195569296,16149.025327234303,14056.573664402826,2092.4516628314773,1293.505131665006,149.4577588545357,CT51,3605.0,EMEA GLASS
2021-01-01,12512785,Netherlands,EMEA,EMEA,TOMATO,11950.83667864282,14315.301907549874,12288.334529286489,2026.9673782633856,2364.4652289070536,1859.32049706482,CT51,3605.0,EMEA GLASS
2020-12-01,12512785,Netherlands,EMEA,EMEA,TOMATO,23531.30210395743,28467.655827576036,25604.56770330821,2863.088124267819,4936.353723618601,984.890350462007,CT51,3605.0,EMEA GLASS
2022-11-01,12512785,Netherlands,EMEA,EMEA,TOMATO,23946.368545495367,31114.297293093197,26689.367245237,4424.930047856198,7167.928747597829,23.65722949176447,CT51,3605.0,EMEA GLASS
2022-08-01,12512785,Germany,EMEA,EMEA,TOMATO,25434.0436344202,31146.28311534625,28164.39909315853,2981.8840221877217,5712.23948092605,86.1701859637494,CT51,3605.0,EMEA GLASS
2020-08-01,12512785,Netherlands,EMEA,EMEA,TOMATO,28649.50679454328,33215.80489718211,27911.013695150486,5304.791202031625,4566.298102638828,179.4396564384853,CT51,3605.0,EMEA GLASS
2020-04-01,12512785,Netherlands,EMEA,EMEA,TOMATO,13491.921392455068,16278.462863224948,14823.60055652785,1454.8623066970977,2786.541470769881,1344.280228471227,CT51,3605.0,EMEA GLASS
2021-11-01,11182042,France,EMEA,EMEA,TOMATO,14574.578718650891,16109.562561746605,14478.756371168673,1630.8061905779325,1534.9838430957125,1279.200606363419,CT51,3354.0,EMEA GLASS
2022-09-01,11182042,France,EMEA,EMEA,TOMATO,29079.513337114066,32729.000718202835,27598.159131340515,5130.841586862321,3649.487381088773,950.570969805416,CT51,3354.0,EMEA GLASS
2021-06-01,12512785,Germany,EMEA,EMEA,TOMATO,20585.44985773236,24274.265701960943,22257.336736538786,2016.928965422161,3688.815844228583,1064.046597128384,CT51,3605.0,EMEA GLASS
2022-06-01,12512785,Germany,EMEA,EMEA,TOMATO,23544.39932566893,29428.467923401528,25728.621530720146,3699.846392681384,5884.068597732598,235.531879653078,CT51,3605.0,EMEA GLASS
2021-01-01,12512785,Germany,EMEA,EMEA,TOMATO,27617.46998240469,31692.420693070155,27230.84601718336,4461.574675886793,4074.950710665463,595.5872859117999,CT51,3605.0,EMEA GLASS
2022-09-01,11182042,France,EMEA,EMEA,TOMATO,21339.676044455784,24463.92013433883,22485.941935526494,1977.9781988123311,3124.244089883048,1159.746907208252,CT51,3354.0,EMEA GLASS
2021-09-01,11182042,France,EMEA,EMEA,TOMATO,19248.77241200824,24301.08462446445,21966.2471977072,2334.837426757251,5052.312212456207,680.5200950805462,CT51,3354.0,EMEA GLASS
2022-09-01,11182042,France,EMEA,EMEA,TOMATO,15554.242750643,17787.83483609377,15626.405023025034,2161.429813068737,2233.592085450772,824.2257049513491,CT51,3354.0,EMEA GLASS
2022-05-01,12512785,Germany,EMEA,EMEA,TOMATO,13940.00335115734,16762.79679779527,14419.604778832443,2343.1920189628268,2822.793446637928,401.8758789557559,CT51,3605.0,EMEA GLASS
2022-06-01,12512785,Tunisia,EMEA,EMEA,TOMATO,24321.70636399772,28591.56899921689,25180.55740185772,3411.011597359171,4269.862635219166,1222.516331352411,CT57,3605.0,MAGHREB
2021-08-01,12512785,Germany,EMEA,EMEA,TOMATO,26347.394776220783,30047.43078065696,26747.421122035128,3300.009658621829,3700.036004436168,378.1246138867384,CT51,3605.0,EMEA GLASS
2022-08-01,30098602,Germany,EMEA,EMEA,TOMATO,10070.20673467388,11597.164792023255,10279.622869739736,1317.541922283521,1526.9580573493772,509.5479709347367,CT51,3385.0,EMEA GLASS
2021-01-01,12512785,Germany,EMEA,EMEA,TOMATO,20620.47672436233,24823.41226242502,22169.3912339455,2654.0210284795216,4202.935538062693,1536.351533281662,CT51,3605.0,EMEA GLASS
2020-01-01,12512785,Germany,EMEA,EMEA,TOMATO,17428.133711833892,19064.896827999008,16735.45313918849,2329.4436888105206,1636.763116165116,1832.395081757173,CT51,3605.0,EMEA GLASS
2022-01-01,30098602,Germany,EMEA,EMEA,TOMATO,11452.289101438437,13671.593402880297,11789.539836265723,1882.0535666145693,2219.304301441859,545.379029046072,CT51,3385.0,EMEA GLASS
2022-08-01,30098602,Germany,EMEA,EMEA,TOMATO,17863.86347208207,20090.708559498755,17338.285048866153,2752.4235106326014,2226.845087416684,367.0127247370908,CT51,3605.0,EMEA GLASS
2022-01-01,12512785,Germany,EMEA,EMEA,TOMATO,20479.46796919074,23342.853097209278,20060.73742929972,3282.115667909554,2863.385128018535,1625.681393525944,CT51,3605.0,EMEA GLASS
2022-12-01,30098602,Sweden,EMEA,EMEA,TOMATO,28352.601181891223,32644.040479584717,27602.4454658941,5041.595013690615,4291.43929769349,263.167706746486,CT51,3605.0,EMEA GLASS
2021-07-01,12512785,Sweden,EMEA,EMEA,TOMATO,19916.56689203875,23564.76216969129,21476.42555253512,2088.336617156172,3648.195277652539,1822.226628277424,CT51,3605.0,EMEA GLASS
2022-02-01,11172065,Germany,EMEA,EMEA,TOMATO,24494.78594585205,29516.035281415403,26245.749871016626,3270.2854103987784,5021.249335563348,1732.208610515472,CT51,3385.0,EMEA GLASS
2022-03-01,11182042,Germany,EMEA,EMEA,TOMATO,26973.00198213777,31765.850547671933,28575.715149702748,3190.1353979691835,4792.848565534162,983.5734678142665,CT51,3385.0,EMEA GLASS
2021-01-01,11182042,France,EMEA,EMEA,TOMATO,25113.651415229,29507.254430747624,25369.31657977494,4137.937850972686,4393.603015518625,102.3208470270888,CT51,3354.0,EMEA GLASS
2022-01-01,11182042,France,EMEA,EMEA,TOMATO,10819.971428383098,12240.533587958033,11199.120265212132,1041.4133227459,1420.5621595749346,35.38721069703865,CT51,3354.0,EMEA GLASS
2022-01-01,30098602,Netherlands,EMEA,EMEA,TOMATO,25907.8534082105,31546.125646588247,28172.210476582168,3373.915170006077,5638.272238377746,1042.693303790946,CT51,3605.0,EMEA GLASS
2022-11-01,30098602,Netherlands,EMEA,EMEA,TOMATO,14477.806571536548,18876.36404374564,15865.072216044651,3011.291827700989,4398.557472209092,838.9674912802566,CT51,3605.0,EMEA GLASS
2020-09-01,12440878,Slovakia,EMEA,EMEA,TOMATO,26630.308251831644,30474.651871875318,26048.322046904323,4426.32982497099,3844.3436200436686,347.2876412784146,CT56,3605.0,E-EUROPE&ISRAEL
2022-02-01,11172073,Netherlands,EMEA,EMEA,TOMATO,19131.024187122333,21855.683793066422,18968.559377223828,2887.124415842594,2724.659605944089,69.86766486564704,CT51,3605.0,EMEA GLASS
2020-06-01,10762611,Netherlands,EMEA,EMEA,TOMATO,27349.599685773024,32582.16994067696,29329.552533530503,3252.6174071464584,5232.570254903939,4.495320665889494,CT51,3605.0,EMEA GLASS
2022-01-01,11172073,Netherlands,EMEA,EMEA,TOMATO,20290.64202226652,22054.425808222764,19168.13547087663,2886.2903373461327,1763.7837859562471,1353.588215150957,CT51,3605.0,EMEA GLASS
2022-01-01,11172073,United Kingdom,EMEA,EMEA,TOMATO,24041.983403089584,27534.1744692029,24281.794094688576,3252.3803745143223,3492.1910661133147,1226.238110423096,CT51,3939.0,EMEA GLASS
2021-01-01,12440878,Poland,EMEA,EMEA,TOMATO,23574.352582813022,27531.20136440225,23765.450879201424,3765.7504852008296,3956.848781589227,158.5416698920226,CT51,3655.0,EMEA GLASS
2021-03-01,12156692,Germany,EMEA,EMEA,TOMATO,11913.862604779042,13607.603591109948,12177.978629715786,1429.624961394162,1693.7409863309065,1408.613833500398,CT51,3385.0,EMEA GLASS
2021-03-01,12156692,Germany,EMEA,EMEA,TOMATO,10877.73634278438,11889.204462862535,10805.736309539052,1083.4681533234848,1011.4681200781567,1223.597810057776,CT51,3385.0,EMEA GLASS
2021-03-01,12156692,Germany,EMEA,EMEA,TOMATO,16802.429638647314,20292.04498508009,18703.39301112892,1588.651973951175,3489.6153464327745,608.1308423856838,CT51,3385.0,EMEA GLASS
2020-01-01,11232670,Germany,EMEA,EMEA,TOMATO,23171.158144516987,27597.294926866263,23244.75681731316,4352.538109553105,4426.1367823492765,36.67482881591815,CT51,3385.0,EMEA GLASS
2020-01-01,11627721,Spain,EMEA,EMEA,TOMATO,10773.634454553236,12469.686539292075,10707.199925096342,1762.486614195734,1696.052084738839,743.6550524807641,CT5,3781.0,IBERICA
2022-01-01,11627721,Spain,EMEA,EMEA,TOMATO,10968.31798322972,12739.318099148384,11231.419969811768,1507.8981293366153,1771.0001159186625,341.4451786812549,CT5,3781.0,IBERICA
2021-06-01,11627721,Spain,EMEA,EMEA,TOMATO,20562.82849604189,24327.27380593281,21333.568391832203,2993.705414100609,3764.445309890923,405.3200876755445,CT5,3781.0,IBERICA
2022-07-01,11627721,Spain,EMEA,EMEA,TOMATO,17698.079495986756,20263.80657214257,18176.092339025257,2087.714233117313,2565.727076155812,79.53462155723957,CT5,3781.0,IBERICA
2021-01-01,12076495,Spain,EMEA,EMEA,TOMATO,21858.994984973324,24348.42222988157,21118.334210367622,3230.0880195139443,2489.427244908242,1257.585416225849,CT5,3781.0,IBERICA
2022-07-01,11627721,Spain,EMEA,EMEA,TOMATO,17544.663866806943,21302.78625756336,18759.96704207642,2542.819215486939,3758.1223907564176,35.13153974390912,CT5,3781.0,IBERICA
2022-11-01,11627721,Spain,EMEA,EMEA,TOMATO,22530.24969117799,28685.81792886755,25530.162557569573,3155.6553712979767,6155.56823768956,93.03392015447048,CT5,3781.0,IBERICA
2022-01-01,11627721,Spain,EMEA,EMEA,TOMATO,10349.393516512417,12067.222697932422,10700.12620342366,1367.0964945087628,1717.8291814200056,1138.673093704381,CT5,3781.0,IBERICA
2020-01-01,11627721,Spain,EMEA,EMEA,TOMATO,18325.42765717031,20947.194583836,19556.35323590356,1390.8413479324363,2621.7669266656885,2044.46790849769,CT5,3781.0,IBERICA
2021-01-01,11627721,Spain,EMEA,EMEA,TOMATO,26799.17388861152,30413.86456994395,25602.62971580222,4811.2348541417305,3614.6906813324304,1130.400853931078,CT5,3781.0,IBERICA
2021-12-01,11627721,Spain,EMEA,EMEA,TOMATO,15527.143456357097,18026.78105906537,14553.07994985475,3473.701109210624,2499.637602708278,1164.567823234997,CT5,3781.0,IBERICA
2021-08-01,11627721,Spain,EMEA,EMEA,TOMATO,12035.335271257116,13728.577529040907,11872.61158165384,1855.965947387066,1693.2422577837908,678.5079014648624,CT5,3781.0,IBERICA
2022-01-01,11188964,Spain,EMEA,EMEA,TOMATO,23384.58003743379,26726.699524861397,22785.42558524836,3941.273939613036,3342.119487427605,732.8658212698133,CT5,3781.0,IBERICA
2020-02-01,11188964,Spain,EMEA,EMEA,TOMATO,18710.158971274268,20452.92999639473,18352.350960008192,2100.57903638654,1742.7710251204655,1485.5793933736,CT5,3781.0,IBERICA
2020-01-01,11188964,Spain,EMEA,EMEA,TOMATO,20979.80283869587,25919.511704111133,22039.645467571358,3879.8662365397786,4939.708865415266,510.8391898666036,CT5,3781.0,IBERICA
2021-01-01,11188964,Spain,EMEA,EMEA,TOMATO,23845.76643510445,27790.14204255247,24783.940014454267,3006.2020280982024,3944.3756074480175,43.93259762168168,CT5,3781.0,IBERICA
2020-02-01,11165212,Hungary,EMEA,EMEA,TOMATO,10995.965319541589,12683.841797702536,10906.323379966569,1777.5184177359674,1687.8764781609475,298.9265922018005,CT56,3440.0,E-EUROPE & ISRAEL
2020-01-01,11627721,Spain,EMEA,EMEA,TOMATO,26564.13191323843,32866.97256450795,29196.189453553863,3670.783110954088,6302.840651269523,103.9836966569192,CT5,3781.0,IBERICA
2022-01-01,11627721,Spain,EMEA,EMEA,TOMATO,21768.54782655063,25653.47872881769,23027.32058699697,2626.158141820721,3884.930902267061,969.7910988433476,CT5,3781.0,IBERICA
2022-02-01,11627721,Spain,EMEA,EMEA,TOMATO,13440.3027110051,15902.486483099325,13263.233085277609,2639.253397821717,2462.183772094225,279.5960935514012,CT5,3781.0,IBERICA
2021-01-01,11627721,Spain,EMEA,EMEA,TOMATO,20409.603025411187,23629.7527768196,20086.61540124385,3543.137375575751,3220.1497514084144,1985.259088640332,CT5,3781.0,IBERICA
2022-12-01,11188964,Italy,EMEA,EMEA,TOMATO,21783.309554928677,24451.486998318687,20719.19876447112,3732.28823384757,2668.1774433900155,1480.009874877477,CT7,3515.0,ITALY
2020-01-01,11188964,Italy,EMEA,EMEA,TOMATO,16841.69549416603,20491.08076143361,17400.097464718066,3090.9832967155503,3649.3852672675857,295.0089904311693,CT7,3515.0,ITALY
2021-01-01,11188964,Italy,EMEA,EMEA,TOMATO,13581.27991427906,15449.310083462296,14023.589193161386,1425.7208903009105,1868.0301691832365,1111.168180286077,CT7,3515.0,ITALY
2020-05-01,11627721,Spain,EMEA,EMEA,TOMATO,12929.549702968234,15518.425870607556,13612.691515932813,1905.7343546747456,2588.876167639322,1049.088693611608,CT5,3781.0,IBERICA
2021-01-01,11627721,Spain,EMEA,EMEA,TOMATO,18131.776217759867,19010.31432890278,16638.280795503724,2372.033533399056,878.538111142911,89.85748554207748,CT5,3781.0,IBERICA
2022-01-01,11627721,Spain,EMEA,EMEA,TOMATO,25840.44460998983,31661.99101981981,27320.52231791801,4341.468701901796,5821.546409829977,535.7721355589066,CT5,3781.0,IBERICA
2020-01-01,11627721,Spain,EMEA,EMEA,TOMATO,23426.486283681104,27690.47718973959,24175.747999660463,3514.7291900791274,4263.990906058488,1801.447435519688,CT5,3781.0,IBERICA
2022-01-01,11627721,Spain,EMEA,EMEA,TOMATO,16463.00832938248,21861.97500486368,18746.28861775783,3115.686387105852,5398.966675481204,82.8430087875189,CT5,3781.0,IBERICA
2022-03-01,11627721,Spain,EMEA,EMEA,TOMATO,29479.22074356913,33783.380033637965,29697.01191682221,4086.3681168157495,4304.159290068835,1524.885006268183,CT5,3781.0,IBERICA
2021-12-01,11627721,Spain,EMEA,EMEA,TOMATO,25824.903659489755,28950.480212901075,25200.121372847745,3750.35884005333,3125.57655341132,1364.427697706613,CT5,3781.0,IBERICA
2020-03-01,11627721,Spain,EMEA,EMEA,TOMATO,24716.224116765618,29328.66862813208,24308.055774179367,5020.612853952714,4612.4445113664615,1982.30164922416,CT5,3781.0,IBERICA
2021-06-01,11627721,Spain,EMEA,EMEA,TOMATO,25693.19335004333,31158.59730620712,27508.634092252625,3649.9632139544974,5465.403956163791,170.7810763399296,CT5,3781.0,IBERICA
2020-01-01,11627721,Spain,EMEA,EMEA,TOMATO,24041.94202412014,29301.981773874253,25098.142702439465,4203.839071434787,5260.039749754112,974.794514395752,CT5,3781.0,IBERICA
2020-01-01,11627721,Morocco,EMEA,EMEA,TOMATO,26424.410026888218,30837.723426927576,27230.767868958694,3606.955557968882,4413.313400039358,1873.889657318625,CT57,3130.0,MAGHREB
2020-09-01,11232670,France,EMEA,EMEA,TOMATO,26158.418753952275,31117.03631876297,27276.51438768318,3840.521931079793,4958.617564810695,448.7734253311896,CT51,3354.0,EMEA GLASS
2020-11-01,11627721,Portugal,EMEA,EMEA,TOMATO,11889.552879055029,14434.92802622505,12174.014795112524,2260.913231112524,2545.375147170024,615.2199538748139,CT5,3781.0,IBERICA
2021-03-01,11627721,Portugal,EMEA,EMEA,TOMATO,17109.426358000183,21617.06702679661,18970.46416775712,2646.6028590394926,4507.640668796431,1176.256173556451,CT5,3781.0,IBERICA
2020-01-01,11188964,Italy,EMEA,EMEA,TOMATO,11985.9779114375,13598.811186454324,11708.019810295158,1890.7913761591667,1612.833275016824,1424.260172396067,CT7,3515.0,ITALY
