year,material_number,country,region,commercial_team,company_code,commercial_team_description,commercial_subregion_desc,crop,region_description,yearly_net_sales,yearly_gross_sales,yearly_base_sales,yearly_surcharge,yearly_discount,yearly_net_qty,forecasted_sales
2021,10791054,South Africa,EMEA,CT1,3743.0,AFRICA,SOUTH AFRICA,SQUASH,EMEA,37604.78453530844,46118.74038373455,38682.009439024274,7436.7309447102725,8513.955848426096,3907.5656107254927,32772.067696606246
2021,10791054,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,SQUASH,NAM,12330.626018968263,15044.195762838766,13301.4604637892,1742.7352990495656,2713.569743870503,391.0612219597109,22070.65175853722
2021,10791310,Canada,Americas,CT13,1318.0,US&CA,NAM NORTH EAST,CUCUMBER,NAM,21782.28333186392,30600.204526526384,26207.33517585077,4392.869350675614,8817.921194662464,524.7940579302208,32616.897631565495
2021,10791481,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,PEPPER,EMEA,11774.443370905334,13172.074513812666,10996.44347303682,2175.6310407758456,1397.6311429073314,607.8471154501675,26383.016590961564
2021,10791518,Hungary,EMEA,CT56,3440.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,PEPPER,EMEA,44078.14642195111,52295.86459335038,46361.314840613486,5934.5497527368925,8217.718171399269,1690.2413222100552,35952.03797317333
2021,10791805,Canada,Americas,CT13,1318.0,US&CA,NAM NORTH EAST,CAULIFLOWER,NAM,10828.146517793528,13030.75725180544,11329.278354069693,1701.478897735748,2202.610734011911,457.9717164456761,29311.16294509262
2021,10791805,Honduras,Americas,CT14,5183.0,MX&CACAR,CA/CARIBBEAN,CAULIFLOWER,NAM,24163.92120856473,28267.86601164924,25837.28231704872,2430.583694600521,4103.944803084511,732.4675162084927,30646.32089865461
2021,10791805,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO NORTH,CAULIFLOWER,NAM,40831.53833628446,47144.48881780184,40677.72476903665,6466.764048765182,6312.950481517375,2286.7685706456077,22155.440166023374
2021,10791805,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,CAULIFLOWER,NAM,11615.40584554672,12973.283791549533,11223.279046300366,1750.004745249165,1357.87794600281,702.6838572875874,26467.69870784232
2021,10791805,USA,Americas,CT13,5183.0,US&CA,NAM WEST,CAULIFLOWER,NAM,85498.42217136204,98573.92975674363,84785.4230639121,13788.506692831532,13075.507585381594,3566.3782053139303,21547.32001020249
2021,10791827,Turkey,EMEA,CT58,3970.0,TURKEY & S-CA,TURKEY,CUCUMBER,EMEA,20385.759769915843,25697.26506764019,21483.14917436135,4214.115893278839,5311.505297724348,587.7807848752434,27880.44518173967
2021,10791953,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,201655.08221223054,238444.97135401284,207154.20751003415,31290.763843978748,36789.889141782325,8054.735928073002,34361.99577442728
2021,10792102,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,CUCUMBER,NAM,18280.228450855004,20912.94060061875,18513.651216998194,2399.289383620556,2632.7121497637454,521.3628339226193,31337.847231375395
2021,10792102,USA,Americas,CT13,5183.0,US&CA,NAM WEST,CUCUMBER,NAM,21664.69832735968,25364.111546853903,22052.304045458448,3311.8075013954594,3699.4132194942304,1372.790154688279,33166.158675282706
2021,10792105,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,CUCUMBER,ANZ,51346.40858056833,61618.92925641135,56436.00090060216,5182.928355809192,10272.520675843025,1474.0488139377937,30917.20350946973
2021,10792105,Egypt,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,CUCUMBER,EMEA,46149.072700714,52722.59252273922,45542.7014609427,7179.891061796527,6573.519822025222,1275.8942947276933,28505.534353368224
2021,10792106,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO SOUTH,CUCUMBER,NAM,19170.534298490275,21140.022301670542,18132.74113753476,3007.2811641357844,1969.4880031802693,103.077027805473,25232.436336450053
2021,10792532,Bangladesh,Asia,CT29,1266.0,INDIA,INDIA,CAULIFLOWER,SA & SEA,10272.98831492827,12333.56268681647,10941.5474395746,1392.015247241876,2060.574371888206,210.0211399166892,26674.17297252624
2021,10792532,India,Asia,CT29,1266.0,INDIA,INDIA,CAULIFLOWER,SA & SEA,946256.6493980166,1115204.6887549495,968008.8573426404,147195.831412309,168948.0393569327,38290.00642773292,23699.559290389778
2021,10792532,Israel,EMEA,CT56,3122.0,E-EUROPE & ISRAEL,ISRAEL,CAULIFLOWER,EMEA,16608.99675710291,18719.89740537389,16622.721341266588,2097.1760641073,2110.9006482709765,334.0376799260442,21873.029728448364
2021,10792532,Israel,EMEA,CT56,3122.0,E-EUROPE&ISRAEL,ISRAEL,CAULIFLOWER,EMEA,20652.504179307427,25299.422194515137,22001.21331656913,3298.208877946007,4646.918015207712,759.2925993140972,21873.029728448364
2021,10792532,Italy,EMEA,CT7,3515.0,ITALY,ITALY,CAULIFLOWER,EMEA,20096.38753519476,24602.60840564568,21997.72984717031,2604.878558475373,4506.220870450921,2.081619715463773,23405.925475948123
2021,10792639,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,PEPPER,ANZ,23436.13321499908,25852.27824575923,23131.41823380888,2720.860011950355,2416.145030760144,601.8132930906802,24469.592421124285
2021,10792662,India,Asia,CT29,1266.0,INDIA,INDIA,PEPPER,SA & SEA,656585.3146149754,771749.0291371706,665575.2841911549,106173.74494601575,115163.71452219518,23645.411300940556,38361.50701279296
2021,10792912,India,Asia,CT29,1266.0,INDIA,INDIA,PEPPER,SA & SEA,1310736.7744736066,1535476.139948771,1328667.0121314416,206809.1278173299,224739.36547516493,58039.13627822056,34503.64954693527
2021,10794843,Argentina,Americas,CT40,4054.0,LAS,LAS,PEPPER,SAM,68850.99182328477,78404.94131560775,66789.38110966212,11615.560205945629,9553.949492322994,2905.3622632095085,24045.18817001639
2021,10795521,Argentina,Americas,CT40,4054.0,LAS,LAS,TOMATO,SAM,27637.457311290636,34226.21522043528,29287.27489434389,4938.940326091396,6588.757909144649,1500.97966477954,
2021,10795521,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,TOMATO,SAM,292543.2932687164,341330.1980843991,294091.1206036368,47239.07748076234,48786.90481568259,9885.768544785633,30051.070056761597
2021,10795557,India,Asia,CT29,1266.0,INDIA,INDIA,ONION,SA & SEA,434752.8876304069,505496.6930852808,438687.21106921585,66809.48201606495,70743.80545487392,17334.526377812275,38072.868315039406
2021,10796848,Chile,Americas,CT40,4206.0,LAS,LAS,SQUASH,SAM,106609.18125725024,128129.17687529424,111314.13059168507,16815.046283609165,21519.995618044006,5359.540028767395,36743.29594899395
2021,10797360,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,TOMATO,NAM,57097.017504017684,68510.61069169853,58132.4705475066,10378.140144191948,11413.593187680857,3313.085392718113,21023.84443411388
2021,10797360,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,TOMATO,NAM,17431.693760223654,21278.54508579349,18060.2071553259,3218.337930467591,3846.851325569839,117.5005593730998,34529.340772794785
2021,10797542,Italy,EMEA,CT7,3515.0,ITALY,ITALY,PEPPER,EMEA,14838.397255146134,18110.46581172398,15900.879239005906,2209.586572718077,3272.068556577848,824.5718676406095,20407.96339315014
2021,10797542,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,PEPPER,EMEA,31826.628357166694,37950.3863984893,33853.54258108455,4096.843817404757,6123.7580413226115,2352.4635238571273,22721.145831608235
2021,10797597,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO SOUTH,BROCCOLI,NAM,41511.7145347157,49866.81421301751,42703.48200563782,7163.332207379683,8355.099678301809,4404.5169467055375,36128.8674107062
2021,10797597,Mexico,Americas,CT14,5183.0,MX&CACAR,MEXICO SOUTH,BROCCOLI,NAM,31894.375129370124,38658.26713266899,33409.35254026829,5248.914592400696,6763.892003298865,1085.5716757665452,36128.8674107062
2021,10797744,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,MELON,ANZ,27664.54283783559,33681.71789702956,29398.52831136222,4283.189585667336,6017.175059193965,702.9326121613655,25753.296310774585
2021,10798306,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,LETTUCE,SAM,56572.06661945167,64205.09855897438,55365.46572849355,8839.63283048082,7633.03193952271,1092.4951520291395,35390.68112026603
2021,10798361,India,Asia,CT29,1266.0,INDIA,INDIA,GOURD,SA & SEA,259276.77221417622,308615.1292294351,263620.82025360636,44994.30897582869,49338.357015258836,9506.933097232715,28181.58151669456
2021,10798904,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,WATERMELON,SAM,37346.749577398936,45910.04608367213,38698.1105995212,7211.935484150925,8563.296506273195,1253.1779315440801,22580.787450307736
2021,10798912,Guatemala,Americas,CT14,5183.0,MX&CACAR,CA/CARIBBEAN,SQUASH,NAM,22172.0018033699,25337.602382910736,21662.764578757757,3674.837804152985,3165.600579540834,867.1236601049613,25100.96424931513
2021,10800081,India,Asia,CT29,1266.0,INDIA,INDIA,WATERMELON,SA & SEA,432675.2310191953,505917.0813061954,441573.4587871807,64343.62251901469,73241.85028700008,19572.06259851743,21840.35308535522
2021,10800197,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,CAULIFLOWER,SAM,29879.885522538832,33874.254424810846,30553.471596851974,3320.7828279588675,3994.368902272003,541.6885782581714,20727.49651716985
2021,10800880,Bosnia-Herz.,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,19984.00100444536,22475.54387369539,19756.01523918645,2719.528634508937,2491.5428692500327,576.0254650225803,38038.36098321642
2021,10800880,Bulgaria,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,10712.913728678755,13264.13956375716,11349.098993756128,1915.040570001033,2551.225835078406,2300.712487150772,26277.57161637819
2021,10800880,Chile,Americas,CT40,4206.0,LAS,LAS,TOMATO,SAM,22684.696326717945,27734.273156426712,24052.267932664607,3682.005223762105,5049.576829708766,525.8007547250706,31568.68464278024
2021,10800880,Serbia,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,14722.422382760891,16580.778999651237,14435.771826781442,2145.007172869796,1858.3566168903435,1127.347817578102,37868.228157625
2021,10801800,Italy,EMEA,CT7,3515.0,ITALY,ITALY,EGGPLANT,EMEA,285797.8628883493,332209.82711182634,288659.96582982683,43549.86128199945,46411.96422347706,16155.582983099734,22559.829097118534
2021,10801867,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,10679.308844354544,12616.696023029604,11358.087584039587,1258.6084389900154,1937.3871786750583,274.3138758591581,36363.02620026548
2021,10802515,Canada,Americas,CT13,1318.0,US&CA,NAM PROCESSING,"BEAN, DRY",NAM,25849.491276945977,29284.93350624548,26165.40584210048,3119.527664145,3435.442229299504,51.71631168825286,
2021,10802563,India,Asia,CT29,1266.0,INDIA,INDIA,TOMATO,SA & SEA,92907.76146368745,110081.90237844242,95448.97086315363,14632.931515288768,17174.14091475497,6184.61344242579,37524.619256991566
2021,10802737,Canada,Americas,CT13,1318.0,US&CA,NAM PC,TOMATO,NAM,16542.738816237226,20048.962839121952,17528.2933610503,2520.669478071652,3506.224022884727,807.501206261963,28940.823924676846
2021,10802737,USA,Americas,CT13,5183.0,US&CA,NAM PC,TOMATO,NAM,24958.995848271425,29382.503901897137,24970.57261279974,4411.931289097394,4423.508053625712,2125.954334116539,21629.0642546064
2021,10802888,India,Asia,CT29,1266.0,INDIA,INDIA,CAULIFLOWER,SA & SEA,859598.1000856365,1004194.086907753,871976.8156696524,132217.27123810045,144595.9868221165,34914.71195704863,21862.39615098217
2021,10802888,Palestinian Ter,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,CAULIFLOWER,EMEA,29902.459774918745,32789.27549081153,27802.63535583174,4986.640134979795,2886.815715892786,25.24219503396611,26861.236912689797
2021,10803328,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO NORTH,PEPPER,NAM,23294.37625570446,26809.88124273966,22818.512825296035,3991.368417443623,3515.5049870351963,1937.671131623984,27321.808343834844
2021,10803328,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,PEPPER,NAM,10515.877664181726,13701.91448444613,12051.499168523607,1650.4153159225227,3186.036820264404,890.8849668600249,26514.288840421406
2021,10803348,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,CUCUMBER,SAM,22805.750670966896,27500.04810711476,23622.624438564417,3877.423668550347,4694.297436147867,1195.580213092696,37185.68051008787
2021,10803348,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,CUCUMBER,EMEA,19064.85360573079,21685.35059428899,18755.92267954209,2929.4279147469,2620.4969885582004,562.2141957496056,36813.85232652759
2021,10803348,Rep. of Belarus,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,RUSSIA & UKRAINE,CUCUMBER,EMEA,26878.72089692208,30558.398100995502,28169.02149228289,2389.3766087126123,3679.6772040734218,560.1100681558228,32474.776918664294
2021,10804428,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,167822.4126531076,197394.17836768582,174389.72233148076,23004.456036205116,29571.765714578218,6630.246943535676,22571.85212278438
2021,10804531,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,SQUASH,SAM,288578.5750813265,330751.21200229065,288745.95502208965,42005.25698020103,42172.636920964185,9887.881140988073,34449.52073277508
2021,10804531,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,SQUASH,NAM,26475.239337636776,33081.78442666431,29060.867720295548,4020.916706368759,6606.545089027533,1146.866530597291,21632.78085608819
2021,10804909,India,Asia,CT29,1266.0,INDIA,INDIA,WATERMELON,SA & SEA,152854.78252556775,188340.00038784012,164965.46322895217,23374.537158887986,35485.21786227243,8147.308434309284,30010.48079176932
2021,10805087,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,278143.3466630706,331551.99525277165,287945.1037701595,43606.891482612235,53408.64858970106,15940.373903378335,35241.27397122943
2021,10805203,Argentina,Americas,CT40,4054.0,LAS,LAS,LETTUCE,SAM,17991.4684655698,23227.91355194972,20861.693724448287,2366.219827501431,5236.4450863799175,2437.259749520637,22273.15242655353
2021,10805203,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,LETTUCE,SAM,298057.2165533253,349490.555924756,303229.10094720963,46261.45497754647,51433.33937143073,11093.558387076651,35049.05102224342
2021,10805766,Netherlands,EMEA,CT51,3155.0,EMEA GLASS,EMEA GLASS,SQUASH,EMEA,11405.856623684009,12671.281225174343,11237.315822245597,1433.965402928748,1265.4246014903367,179.5704059296852,34861.43469313223
2021,10805863,Serbia,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,PEPPER,EMEA,16642.280228759395,20337.18477863103,17547.480854142425,2789.703924488608,3694.9045498716378,832.8154381039182,29138.253038751245
2021,10806052,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,CAULIFLOWER,NAM,30609.39906726011,35575.322076133605,29738.782495243664,5836.539580889938,4965.923008873495,1247.820988979606,24407.85141015437
2021,10806233,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,TOMATO,SAM,27415.372816350555,32109.08969770086,27480.8718611433,4628.21783655756,4693.716881350302,1983.4050751271302,24024.447394940857
2021,10806294,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,PEPPER,NAM,35789.789794834236,40802.456079083386,34514.62722564519,6287.828853438196,5012.66628424915,509.1431606957696,24160.36162267107
2021,10806294,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,PEPPER,NAM,60624.89893866076,68968.86334411148,58917.581122591015,10051.282221520472,8343.964405450733,1480.4915823501537,35410.63030170971
2021,10806701,India,Asia,CT29,1266.0,INDIA,INDIA,WATERMELON,SA & SEA,73445.78195775964,87125.08945805953,75880.57620462491,11244.513253434618,13679.307500299888,1443.1486929233754,23276.0440288436
2021,10806701,Vietnam,Asia,CT42,1763.0,VIETNAM,VIETNAM,WATERMELON,SA & SEA,15298.41841225385,19502.58613821237,16187.65846306028,3314.927675152083,4204.167725958516,1266.063481435403,30626.442859879447
2021,10806948,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,74835.62444540873,86205.58343451467,73970.81050672103,12234.772927793652,11369.958989105942,5433.346863054283,38999.53207389884
2021,10807420,Italy,EMEA,CT7,3515.0,ITALY,ITALY,WATERMELON,EMEA,54020.65920649141,62677.02104860828,55004.0504902412,7672.9705583670875,8656.361842116883,3157.570808717707,28735.78743758675
2021,10807420,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,WATERMELON,EMEA,295358.84389608476,347767.41653974185,300295.1414164658,47472.27512327606,52408.57264365706,14205.069478281574,21100.665913981768
2021,10807461,Russian Fed.,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,RUSSIA & UKRAINE,TOMATO,EMEA,13499.213521926034,17671.850965813683,15386.551795248935,2285.299170564749,4172.637443887647,1631.160388847412,20726.87606913106
2021,10808410,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,CAULIFLOWER,SAM,23593.23659893708,27328.798596336077,23810.3688747291,3518.429721606971,3735.561997398993,549.9830810268184,31198.30548654525
2021,10809017,France,EMEA,CT52,3354.0,NW OPEN FIELD,NW OPEN FIELD,CABBAGE,EMEA,15409.36471853159,18456.17755482504,15967.908723346172,2488.2688314788643,3046.812836293447,994.9490984401776,29835.11407909457
2021,10809017,Germany,EMEA,CT52,3385.0,NW OPEN FIELD,NW OPEN FIELD,CABBAGE,EMEA,47084.05511612582,57678.60389991048,50413.1597761992,7265.444123711285,10594.548783784661,1070.1839304894715,38760.33578276386
2021,10809017,Germany,EMEA,CT52,3605.0,NW OPEN FIELD,NW OPEN FIELD,CABBAGE,EMEA,14473.987127883493,17182.14341775941,14873.26395655424,2308.879461205167,2708.156289875916,412.7686033938242,38760.33578276386
2021,10809017,Netherlands,EMEA,CT52,3605.0,NW OPEN FIELD,NW OPEN FIELD,CABBAGE,EMEA,23378.65895209765,26419.51625992208,23258.492766835094,3161.023493086983,3040.857307824426,292.0311091194676,23674.19069663524
2021,10809017,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,CABBAGE,EMEA,66465.70305873708,78208.73978072447,69877.73927985267,8331.000500871802,11743.036721987388,2595.781346911535,22491.933822471685
2021,10809074,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,PEPPER,ANZ,14884.7935073885,21150.62103437944,18689.03209164104,2461.588942738404,6265.827526990942,1945.599955035005,34560.76049299669
2021,10809074,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,PEPPER,NAM,16313.955441265402,19517.208536248472,16545.586727375965,2971.621808872509,3203.2530949830702,415.1785171601716,35080.30065254649
2021,10809074,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,PEPPER,NAM,42175.144164102196,49633.32047134494,44168.157603190266,5465.162868154672,7458.176307242746,1928.0379467581104,29306.021554360635
2021,10809234,India,Asia,CT29,1266.0,INDIA,INDIA,CABBAGE,SA & SEA,916364.9755512741,1074753.5729551772,932139.2260444568,142614.34691072037,158388.59740390297,38764.71068723839,36244.91495702871
2021,10809288,Canada,Americas,CT13,1318.0,US&CA,HOME GARDEN,TOMATO,NAM,35273.9082340972,38377.727406174134,33066.54026823102,5311.187137943107,3103.8191720769264,1863.1536440353623,
2021,10809288,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,46945.15248393774,56524.911551862184,48664.11290982716,7860.798642035021,9579.759067924448,1522.8311843946572,38708.27384037263
2021,10809288,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,TOMATO,NAM,26862.141297347924,31939.980236071213,26401.812340313754,5538.167895757457,5077.838938723287,1346.721465229123,28593.153090082596
2021,10809784,Italy,EMEA,CT7,3515.0,ITALY,ITALY,SQUASH,EMEA,202360.00636444095,231495.64063697492,200967.12301722882,30528.51761974607,29135.634272533945,5974.439196472687,28085.785238812925
2021,10810142,Unit.Arab Emir.,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,TOMATO,EMEA,37369.28771283296,43374.659542029476,37621.87238259401,5752.787159435475,6005.371829196523,2428.6632913781787,30764.56593730104
2021,10810767,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,105881.18219541117,124577.52593861049,109748.26055141221,14829.265387198266,18696.343743199326,4743.752289050621,33635.28188142719
2021,10810794,Netherlands,EMEA,CT52,3155.0,NW OPEN FIELD,NW OPEN FIELD,LETTUCE,EMEA,23649.14844900494,27798.12238307708,23613.75516727226,4184.367215804822,4148.973934072138,536.0678926145955,23521.398421302547
2021,10810794,Poland,EMEA,CT52,3655.0,NW OPEN FIELD,NW OPEN FIELD,LETTUCE,EMEA,28658.9025262366,33293.69290483931,28883.829399860595,4409.863504978711,4634.790378602707,38.47036745372191,23207.34113323018
2021,10811084,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,MELON,SAM,101954.86264851301,117487.30778401111,101849.40894240576,15637.898841605336,15532.445135498092,3523.3544126056586,25236.34059893266
2021,10811084,France,EMEA,CT52,3354.0,NW OPEN FIELD,NW OPEN FIELD,MELON,EMEA,23270.6622531073,28341.24554345029,24651.875343994383,3689.3701994559124,5070.583290342992,1668.3803313465287,35865.36351877918
2021,10811084,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,MELON,EMEA,29658.35881848259,34601.05080902003,28863.81743717198,5737.233371848054,4942.691990537442,1452.843906128144,30134.21042770155
2021,10811161,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,CUCUMBER,ANZ,16504.46306551445,17728.56041866343,15895.19973270934,1833.360685954087,1224.097353148984,879.0384447860172,30074.737374555338
2021,10811161,Israel,EMEA,CT56,3122.0,E-EUROPE & ISRAEL,ISRAEL,CUCUMBER,EMEA,10255.204678655737,12558.547466545944,10857.592955461298,1700.954511084646,2303.342787890209,660.7281834714793,36955.80818815563
2021,10811228,Venezuela,Americas,CT32,4206.0,ANDEAN NORTH,ANDEAN NORTH,CUCUMBER,SAM,22378.193475621578,25982.00788368258,23029.63765733021,2952.370226352371,3603.814408061005,343.1629118759529,23638.366827163187
2021,10811570,Argentina,Americas,CT40,4054.0,LAS,LAS,LETTUCE,SAM,241327.27072927973,283451.41973206174,245510.64699633367,37940.772735728024,42124.149002781895,8266.321377245158,38770.10092969895
2021,10811570,Chile,Americas,CT40,4206.0,LAS,LAS,LETTUCE,SAM,47892.609402987655,58230.15025109935,49395.15549151682,8834.994759582536,10337.540848111707,2991.794007970992,21371.38755891331
2021,10812319,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,SPINACH,NAM,16120.780886981152,21368.19848993248,18804.22058309801,2563.9779068344683,5247.4176029513255,1216.213055985471,20321.634439364887
2021,10812497,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,PEPPER,NAM,12252.748751032654,14045.994211942556,12343.499628342057,1702.4945836005008,1793.2454609099018,699.7088496668476,37437.965872296336
2021,10812497,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,PEPPER,NAM,15991.415662014871,17312.433964441687,15812.248903067722,1500.1850613739632,1321.0183024268144,2487.404092661089,38014.83610255187
2021,10812586,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,19770.448020663334,23454.65852089209,19909.92564528023,3544.732875611868,3684.210500228756,1088.24639541714,35018.848654645575
2021,10812586,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,TOMATO,NAM,18989.629264333755,21909.09850873029,19835.83399577348,2073.264512956814,2919.46924439654,162.3815807736169,25792.76919278192
2021,10812667,Canada,Americas,CT13,1318.0,US&CA,NAM NORTH EAST,SQUASH,NAM,21459.265204096708,26071.622679669694,22984.96443571579,3086.6582439539056,4612.357475572987,554.272031177959,27194.511019457652
2021,10812667,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,SQUASH,NAM,18884.58913196436,22464.561925791568,18698.12067302025,3766.441252771318,3579.9727938272085,237.2840661935806,39821.88951316002
2021,10812733,Italy,EMEA,CT7,3515.0,ITALY,ITALY,CAULIFLOWER,EMEA,89733.13957551759,109119.42592836908,95539.37933943595,13580.04658893313,19386.286352851494,3069.7197753157598,29028.595088092326
2021,10815551,India,Asia,CT29,1266.0,INDIA,INDIA,EGGPLANT,SA & SEA,328745.525275212,393677.76916042157,342797.37838346936,50880.39077695219,64932.24388520953,12195.883349901336,35457.269164075726
2021,10815792,India,Asia,CT29,1266.0,INDIA,INDIA,CUCUMBER,SA & SEA,2293353.312197678,2729822.2722945362,2378230.3383923117,351591.9339022237,436468.96009685623,90878.89326697591,34708.222408754234
2021,10816168,India,Asia,CT29,1266.0,INDIA,INDIA,PEPPER,SA & SEA,11204.90222745346,12696.24388473932,10927.72938239391,1768.514502345406,1491.341657285853,146.7526062766516,24665.023936695947
2021,10817081,Tunisia,EMEA,CT57,3605.0,MAGHREB,MAGHREB,PEPPER,EMEA,16801.58542818044,20212.14175580276,18032.09943224427,2180.0423235584863,3410.556327622319,1977.621682773581,39350.43465952168
2021,10817084,Albania,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,21875.62372558755,25342.50574312449,21352.24190380956,3990.2638393149286,3466.882017536939,530.8153712961123,33646.76505295493
2021,10817084,"Moldova,Rep. of",EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,21837.064083039637,24128.343390632584,20973.447731832475,3154.895658800108,2291.2793075929508,672.9827622614075,34795.300972314246
2021,10817084,Romania,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,28220.61888257225,32202.218634335197,28076.789546363685,4125.429087971509,3981.599751762949,901.5349824528744,20813.98710062296
2021,10817084,Russian Fed.,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,RUSSIA & UKRAINE,TOMATO,EMEA,16226.185545781143,19280.813995234817,17050.198654393007,2230.615340841809,3054.628449453675,1266.298641562546,33085.79435159289
2021,10817084,USA,Americas,CT13,5183.0,US&CA,HOME GARDEN,TOMATO,NAM,39420.25991811536,45822.56521148281,39915.38435549943,5907.180855983372,6402.305293367448,3834.478504814101,24545.5026310064
2021,10817084,USA,Americas,CT13,5183.0,US&CA,NAM NORTH EAST,TOMATO,NAM,17964.317312129042,21170.850077447754,18663.060160843543,2507.789916604208,3206.532765318712,852.600658881547,26483.78321971817
2021,10817084,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,TOMATO,NAM,20705.165428780627,25199.31520786575,21292.368969879382,3906.9462379863703,4494.149779085124,1345.975844539346,38786.54149897173
2021,10817084,USA,Americas,CT13,5183.0,US&CA,NAM WEST,TOMATO,NAM,20829.09081985046,23386.752755636557,20828.678408965487,2558.074346671068,2557.661935786093,1831.694078640222,21225.308321412333
2021,10817129,Italy,EMEA,CT7,3515.0,ITALY,ITALY,SQUASH,EMEA,81443.05685228587,96667.6460496563,83566.21011009396,13101.43593956233,15224.589197370431,6390.249234785103,33182.29423502499
